categoria,marca,modelo,versao,motor,transmissao,ar_cond,direcao,combustivel,km_etanol_cidade,km_etanol_estrada,km_gasolina_cidade,km_gasolina_estrada,ano
Extra Grande,Great Wall,HAVAL H6 GT,GT TOP1,1.5-16V,Plug-in,A-2,S,E,64,\,\,"24,7",2
Extra Grande,Jaguar,I-PACE,E400 FIRSTED,Elétrico,Elétrico,A-1,S,E,0,\,\,"29,2",2
Extra Grande,Jaguar,I-PACE,E400 S,Elétrico,Elétrico,A-1,S,E,0,\,\,"29,2",2
Extra Grande,Jaguar,I-PACE,E400 SE,Elétrico,Elétrico,A-1,S,E,0,\,\,"29,2",2
Extra Grande,Jaguar,I-PACE,E400 HSE,Elétrico,Elétrico,A-1,S,E,0,\,\,"29,2",2
Extra Grande,Lexus,NX350H,LUXURY,2.5 - 16V,Híbrido,CVT,S,E,92,\,\,"15,3",2
Extra Grande,Lexus,NX350H,DYNAMIC,2.5 - 16V,Híbrido,CVT,S,E,92,\,\,"15,3",2
Extra Grande,Lexus,NX350H,F-SPORT,2.5 - 16V,Híbrido,CVT,S,E,92,\,\,"15,3",2
Extra Grande,Lexus,ES300H,-,2.5-16V,Híbrido,CVT,S,E,84,\,\,"15,8",2
Extra Grande,Lexus,ES300H,-,2.5-16V,Híbrido,CVT,S,E,84,\,\,"15,8",2
Extra Grande,Mercedes-Benz,CLA250,ADV,2.0-16V,Combustão,DCT-7,S,E,124,\,\,"9,5",2
Extra Grande,Mercedes-Benz,CLA250,STYLE,2.0-16V,Combustão,DCT-7,S,E,124,\,\,"9,5",2
Extra Grande,Mercedes-Benz,CLA250,PROG,2.0-16V,Combustão,DCT-7,S,E,124,\,\,"9,5",2
Extra Grande,Mercedes-Benz,C200,AVANT,1.5-16V,Híbrido,A-9,S,E,110,\,\,"11,1",2
Extra Grande,Mercedes-Benz,C200,AMG LINE,1.5-16V,Híbrido,A-9,S,E,110,\,\,"11,1",2
Extra Grande,Mercedes-Benz,C300,AMG LINE,2.0-16V,Híbrido,A-9,S,E,118,\,\,"10,4",2
Extra Grande,Mercedes-Benz,GLB200,PROGRESSIVE(L7),1.3-16V,Combustão,DCT-7,S,E,123,\,\,"10,0",2
Extra Grande,Mercedes-Benz,E300,EXCLUSIVE,2.0-16V,Combustão,A-9,S,E,136,\,\,"8,9",2
Extra Grande,Mercedes-Benz,AMG GLC43,Coupé,3.0-24V,Combustão,A-9,S,E,184,\,\,"6,8",2
Extra Grande,PORSCHE,Macan,S,2.9-24V,Combustão,DCT-7,S,E,182,\,\,"7,0",2
Extra Grande,PORSCHE,Macan,GTS,2.9-24V,Combustão,DCT-7,S,E,184,\,\,"6,8",2
Extra Grande,PORSCHE,Macan,--,2.0-16V,Combustão,DCT-7,S,E,176,\,\,"7,4",2
Extra Grande,PORSCHE,Macan,T,2.0-16V,Combustão,DCT-7,S,E,176,\,\,"7,4",2
Extra Grande,TOYOTA,RAV4H,SXAWD CNT,2.5 - 16V,Híbrido,CVT,S,E,82,\,\,"17,1",2
Extra Grande,TOYOTA,RAV4H,S AWD CNT,2.5 - 16V,Híbrido,CVT,S,E,82,\,\,"17,1",2
Extra Grande,TOYOTA,CAMRY,HV,2.5-16V,Híbrido,CVT,S,E,78,\,\,"17,4",2
Extra Grande,VW,JETTA,GLI 350 TSI,2.0-16V,Combustão,DCT-7,S,E,125,\,\,"9,9",2
Minivan,CHEVROLET,SPIN,AT PREMIER,1.8L -8V,Combustão,A-6,S,E,124,"6,9","8,7","10,0",2
Minivan,CHEVROLET,SPIN,AT ACT7,1.8L -8V,Combustão,A-6,S,E,124,"6,9","8,7","10,0",2
Minivan,CHEVROLET,SPIN,AT ACT7,1.8L -8V,Combustão,A-6,S,E,125,"6,9","8,6","9,8",2
Minivan,CHEVROLET,SPIN,AT PREMIER,1.8L -8V,Combustão,A-6,S,E,125,"6,9","8,6","9,8",2
Minivan,CHEVROLET,SPIN,AT LT7,1.8L -8V,Combustão,A-6,S,E,125,"6,9","8,6","9,8",2
Minivan,CHEVROLET,SPIN,AT LT7,1.8L -8V,Combustão,A-6,S,E,124,"6,9","8,7","10,0",2
Minivan,KIA,CARNIVAL,EX,3.5 - 24V,Combustão,A-8,S,E,167,\,\,"7,3",2
Minivan,KIA,CARNIVAL,LX,3.5 - 24V,Combustão,A-8,S,E,167,\,\,"7,3",2
Minivan,KIA,CARNIVAL,SX,3.5 - 24V,Combustão,A-8,S,E,167,\,\,"7,3",2
Minivan,KIA,CARNIVAL,EX MY23,3.5 - 24V,Combustão,A-8,S,E,170,\,\,"7,1",2
Minivan,KIA,CARNIVAL,LX MY23,3.5 - 24V,Combustão,A-8,S,E,170,\,\,"7,1",2
Minivan,KIA,CARNIVAL,SX MY23,3.5 - 24V,Combustão,A-8,S,E,170,\,\,"7,1",2
Utilitário Esportivo Compacto,BMW,X1,sDrive 18i GP,1.5 - 12V,Combustão,A-7,S,E,109,\,\,"11,4",2
Utilitário Esportivo Compacto,BMW,X1,sDrive 18i GP,1.5 - 12V,Combustão,A-7,S,E,109,\,\,"11,4",2
Utilitário Esportivo Compacto,BMW,X1,sDrive 20i X Line,2.0 - 16V,Combustão,A-7,S,E,115,\,\,"10,7",2
Utilitário Esportivo Compacto,BMW,X1,sDrive 20i X Line,2.0 - 16V,Combustão,A-7,S,E,115,\,\,"10,7",2
Utilitário Esportivo Compacto,BMW,X1,sDrive 20i M Sport,2.0 - 16V,Combustão,A-7,S,E,116,\,\,"10,6",2
Utilitário Esportivo Compacto,BMW,X1,sDrive 20i M Sport,2.0 - 16V,Combustão,A-7,S,E,116,\,\,"10,6",2
Utilitário Esportivo Compacto,CAOA CHERY,TIGGO 3X,PRO,1.5 -16V,Combustão,CVT,S,E,118,"7,3","8,4","10,6",2
Utilitário Esportivo Compacto,CAOA CHERY,TIGGO 3X,PLUS,1.5 -16V,Combustão,CVT,S,E,118,"7,3","8,4","10,6",2
Utilitário Esportivo Compacto,CAOA CHERY,TIGGO 3X,LIMITED,1.5 -16V,Combustão,CVT,S,E,118,"7,3","8,4","10,6",2
Utilitário Esportivo Compacto,CAOA CHERY,TIGGO 3X,T TA,1.5 -16V,Combustão,CVT,S,E,118,"7,3","8,4","10,6",2
Utilitário Esportivo Compacto,CAOA CHERY,TIGGO 3X,TX TA,1.5 -16V,Combustão,CVT,S,E,118,"7,3","8,4","10,6",2
Utilitário Esportivo Compacto,CAOA CHERY,TIGGO 3X,TXS TA,1.5 -16V,Combustão,CVT,S,E,118,"7,3","8,4","10,6",2
Utilitário Esportivo Compacto,CAOA CHERY,TIGGO 3X,S TA,1.5 -16V,Combustão,CVT,S,E,118,"7,3","8,4","10,6",2
Utilitário Esportivo Compacto,CAOA CHERY,TIGGO 3X,ST TA,1.5 -16V,Combustão,CVT,S,E,118,"7,3","8,4","10,6",3
Utilitário Esportivo Compacto,CAOA CHERY,TIGGO 3X,STX TA,1.5 -16V,Combustão,CVT,S,E,118,"7,3","8,4","10,6",3
Utilitário Esportivo Compacto,CAOA CHERY,TIGGO 5X,PRO,1.5T -16V,Combustão,CVT,S,E,127,"6,9","8,1","9,9",3
Utilitário Esportivo Compacto,CAOA CHERY,TIGGO 5X,PLUS,1.5T -16V,Combustão,CVT,S,E,127,"6,9","8,1","9,9",3
Utilitário Esportivo Compacto,CAOA CHERY,TIGGO 5X,PLS 15T,1.5T -16V,Combustão,CVT,S,E,127,"6,9","8,1","9,9",3
Utilitário Esportivo Compacto,CAOA CHERY,TIGGO 5X,PRO 15T,1.5T -16V,Combustão,CVT,S,E,127,"6,9","8,1","9,9",3
Utilitário Esportivo Compacto,CAOA CHERY,TIGGO 5X,T,1.5T -16V,Combustão,CVT,S,E,127,"6,9","8,1","9,9",3
Utilitário Esportivo Compacto,CAOA CHERY,TIGGO 5X,TXS,1.5T -16V,Combustão,CVT,S,E,127,"6,9","8,1","9,9",3
Utilitário Esportivo Compacto,CAOA CHERY,TIGGO 5X,H,1.5T -16V,Híbrido,CVT,S,E,111,"8,7","8,8","11,8",3
Utilitário Esportivo Compacto,CAOA CHERY,TIGGO 5X,PRO H A,1.5T -16V,Híbrido,CVT,S,E,111,"8,7","8,8","11,8",3
Utilitário Esportivo Compacto,CAOA CHERY,TIGGO 5X,PRO H,1.5T -16V,Híbrido,CVT,S,E,111,"8,7","8,8","11,8",3
Utilitário Esportivo Compacto,CHEVROLET,TRACKER,12T A,1.2T - 12 V,Combustão,A-6,S,E,117,"7,2","9,2","10,4",3
Utilitário Esportivo Compacto,CHEVROLET,TRACKER,12T A LTZ,1.2T - 12 V,Combustão,A-6,S,E,117,"7,2","9,2","10,4",3
Utilitário Esportivo Compacto,CHEVROLET,TRACKER,12T A PR,1.2T - 12 V,Combustão,A-6,S,E,117,"7,2","9,2","10,4",3
Utilitário Esportivo Compacto,CHEVROLET,TRACKER,T,1.0T - 12 V,Combustão,M-6,S,E,97,"8,8","10,5","12,7",3
Utilitário Esportivo Compacto,CHEVROLET,TRACKER,T A,1.0T - 12 V,Combustão,A-6,S,E,110,"7,7","9,5","11,2",3
Utilitário Esportivo Compacto,CHEVROLET,TRACKER,T A LT,1.0T - 12 V,Combustão,A-6,S,E,110,"7,7","9,5","11,2",3
Utilitário Esportivo Compacto,CHEVROLET,TRACKER,T A LTZ,1.0T - 12 V,Combustão,A-6,S,E,110,"7,7","9,5","11,2",3
Utilitário Esportivo Compacto,CHEVROLET,TRACKER,T A PR,1.0T - 12 V,Combustão,A-6,S,E,110,"7,7","9,5","11,2",3
Utilitário Esportivo Compacto,CITROEN,C4 CACTUS,FEEL AT,1.6 16V,Combustão,A-6,S,E,113,"7,7","8,9","11,2",3
Utilitário Esportivo Compacto,CITROEN,C4 CACTUS,FEEL P,1.6 16V,Combustão,A-6,S,E,113,"7,7","8,9","11,2",3
Utilitário Esportivo Compacto,CITROEN,C4 CACTUS,LIVE A,1.6 16V,Combustão,A-6,S,E,113,"7,7","8,9","11,2",3
Utilitário Esportivo Compacto,CITROEN,C4 CACTUS,SHINE,1.6 16V,Combustão,A-6,S,E,113,"7,7","8,9","11,2",3
Utilitário Esportivo Compacto,CITROEN,C4 CACTUS,XSE AT,1.6 16V,Combustão,A-6,S,E,113,"7,7","8,9","11,2",3
Utilitário Esportivo Compacto,CITROEN,C4 CACTUS,SHINE T,1.6 16V T,Combustão,A-6,S,E,107,"8,2","9,5","11,7",3
Utilitário Esportivo Compacto,CITROEN,C3,FEEL 1.0,1.0 6V,Combustão,M-5,S,E,98,"9,3","10,0","12,9",3
Utilitário Esportivo Compacto,CITROEN,C3,LIVE 1.0,1.0 6V,Combustão,M-5,S,E,98,"9,3","10,0","12,9",3
Utilitário Esportivo Compacto,CITROEN,C3,LIVE PK 1.0,1.0 6V,Combustão,M-5,S,E,98,"9,3","10,0","12,9",3
Utilitário Esportivo Compacto,CITROEN,C3,FIRST ED 1.0,1.0 6V,Combustão,M-5,S,E,98,"9,3","10,0","12,9",3
Utilitário Esportivo Compacto,CITROEN,C3,FEEL PK AT,1.6 16V,Combustão,A-6,S,E,121,"7,2","8,5","10,3",3
Utilitário Esportivo Compacto,CITROEN,C3,FIRST ED AT,1.6 16V,Combustão,A-6,S,E,121,"7,2","8,5","10,3",3
Utilitário Esportivo Compacto,CITROEN,C3,FEEL 1.6,1.6 16V,Combustão,M-5,S,E,115,"7,8","9,0","10,9",3
Utilitário Esportivo Compacto,FIAT,ARGO,TREKKING,1.3-8V,Combustão,M-5,S,E,97,"9,1","10,0","13,0",3
Utilitário Esportivo Compacto,FIAT,FASTBACK,AUDACE TF200,1.0 12V T,Combustão,CVT-7,S,E,102,"8,4","10,2","11,9",3
Utilitário Esportivo Compacto,FIAT,FASTBACK,DRIVE TF200,1.0 12V T,Combustão,CVT-7,S,E,102,"8,4","10,2","11,9",3
Utilitário Esportivo Compacto,FIAT,FASTBACK,IMPETUS TF200,1.0 12V T,Combustão,CVT-7,S,E,108,"8,1","9,7","11,3",3
Utilitário Esportivo Compacto,FIAT,FASTBACK,TURBO 270,1.0 12V T,Combustão,A-6,S,E,109,"7,9","9,7","11,3",3
Utilitário Esportivo Compacto,FIAT,PULSE,IMPETUS TF200,1.0 12V T,Combustão,CVT-7,S,E,102,"8,5","10,2","12,0",3
Utilitário Esportivo Compacto,FIAT,PULSE,AUDACE TF200,1.0 12V T,Combustão,CVT-7,S,E,102,"8,5","10,2","12,0",3
Utilitário Esportivo Compacto,FIAT,PULSE,DRIVE TF200,1.0 12V T,Combustão,CVT-7,S,E,102,"8,5","10,2","12,0",3
Utilitário Esportivo Compacto,FIAT,PULSE,DRIVE AT,1.3-8V,Combustão,CVT-7,S,E,98,"9,2","10,4","12,9",3
Utilitário Esportivo Compacto,FIAT,PULSE,MT,1.3-8V,Combustão,M-5,S,E,98,"9,1","10,1","12,6",3
Utilitário Esportivo Compacto,Hyundai,CRETA,Comfort,1.0-12V T,Combustão,A-6,S,E,110,"8,2","8,9","12,0",3
Utilitário Esportivo Compacto,Hyundai,CRETA,Limited,1.0-12V T,Combustão,A-6,S,E,110,"8,2","8,9","12,0",3
Utilitário Esportivo Compacto,Hyundai,CRETA,Platinum,1.0-12V T,Combustão,A-6,S,E,110,"8,2","8,9","12,0",3
Utilitário Esportivo Compacto,Hyundai,CRETA,Ultimate,2.0-16V,Combustão,A-6,S,E,116,"7,7","8,9","10,9",3
Utilitário Esportivo Compacto,Hyundai,CRETA,Action,1.6-16V,Combustão,A-6,S,E,126,"7,1","8,1","10,1",3
Utilitário Esportivo Compacto,Jac,e-JS4,e-JS4,Elétrico,Elétrico,A,S,E,0,\,\,"46,1",3
Utilitário Esportivo Compacto,JEEP,RENEGADE,LIMITED TF,1.3 16V T,Combustão,A-6,S,E,114,"7,7","9,1","11,0",3
Utilitário Esportivo Compacto,JEEP,RENEGADE,LONGITUDE TF,1.3 16V T,Combustão,A-6,S,E,114,"7,7","9,1","11,0",3
Utilitário Esportivo Compacto,JEEP,RENEGADE,SPORT TF,1.3 16V T,Combustão,A-6,S,E,114,"7,7","9,1","11,0",3
Utilitário Esportivo Compacto,NISSAN,Kicks,SENSE,1.6-16V,Combustão,M-5,S,H,109,"7,8","9,1","11,6",3
Utilitário Esportivo Compacto,NISSAN,Kicks,SENSE,1.6-16V,Combustão,CVT,S,H,108,"7,8","9,6","11,4",3
Utilitário Esportivo Compacto,NISSAN,Kicks,EXCLUSI,1.6-16V,Combustão,CVT,S,H,108,"7,8","9,6","11,4",3
Utilitário Esportivo Compacto,NISSAN,Kicks,ACTIVE,1.6-16V,Combustão,CVT,S,H,108,"7,8","9,6","11,4",3
Utilitário Esportivo Compacto,NISSAN,Kicks,ADVANCE,1.6-16V,Combustão,CVT,S,H,108,"7,8","9,6","11,4",3
Utilitário Esportivo Compacto,PEUGEOT,2008,GRF THP AT,1.6-16V T,Combustão,A-6,S,E,112,"7,8","9,1","11,2",3
Utilitário Esportivo Compacto,PEUGEOT,2008,GRIFFE EAT6,1.6-16V,Combustão,A-6,S,E,115,"7,6","8,6","11,0",3
Utilitário Esportivo Compacto,PEUGEOT,2008,ALLURE EAT6,1.6-16V,Combustão,A-6,S,E,115,"7,6","8,6","11,0",3
Utilitário Esportivo Compacto,PEUGEOT,2008,ALLURE PK,1.6-16V,Combustão,A-6,S,E,115,"7,6","8,6","11,0",3
Utilitário Esportivo Compacto,Renault,Kwid,Zen,1.0-12V,Combustão,M-5,S,E-H,84,"10,8","11,0","15,3",3
Utilitário Esportivo Compacto,Renault,Kwid,Intense,1.0-12V,Combustão,M-5,S,E-H,84,"10,8","11,0","15,3",3
Utilitário Esportivo Compacto,Renault,Kwid,Outsider,1.0-12V,Combustão,M-5,S,E-H,84,"10,8","11,0","15,3",3
Utilitário Esportivo Compacto,Renault,Kwid,Intense Biton,1.0-12V,Combustão,M-5,S,E-H,84,"10,8","11,0","15,3",3
Utilitário Esportivo Compacto,Renault,Sandero,SZE,1.6-16V,Combustão,M-5,S,E-H,111,"8,3","8,5","11,8",3
Utilitário Esportivo Compacto,VW,NIVUS,"COMFORTLINE 200TSI
AUTOMÁTICO",1.0-12V,Combustão,A - 6,S,E,102,"8,3","10,1","12,1",3
Utilitário Esportivo Compacto,VW,NIVUS,HIGHLINE 200TSI AUTOMÁTICO,1.0-12V,Combustão,A - 6,S,E,102,"8,3","10,1","12,1",3
"Utilitário Esportivo Compacto
4x4",JEEP,RENEGADE,S (OPT 400),1.3 16V T,Combustão,A-9,S,E,139,"6,3","7,6","9,1",3
"Utilitário Esportivo Compacto
4x4",JEEP,RENEGADE,S,1.3 16V T,Combustão,A-9,S,E,139,"6,3","7,6","9,1",3
Utilitário Esportivo Grande,AUDI,Q3,Prestige,2.0 - 16V,Combustão,A-8,S,E,168,\,\,"7,3",3
Utilitário Esportivo Grande,AUDI,Q3,Performance,2.0 - 16V,Combustão,A-8,S,E,168,\,\,"7,3",3
Utilitário Esportivo Grande,AUDI,Q3,Prestige,2.0 - 16V,Combustão,A-8,S,E,154,\,\,"8,0",3
Utilitário Esportivo Grande,AUDI,Q3,Performance,2.0 - 16V,Combustão,A-8,S,E,154,\,\,"8,0",3
Utilitário Esportivo Grande,AUDI,Q3,Performance Black,2.0 - 16V,Combustão,A-8,S,E,154,\,\,"8,0",3
Utilitário Esportivo Grande,AUDI,Q3 Sportback,Performance,2.0 - 16V,Combustão,A-8,S,E,158,\,\,"7,8",3
Utilitário Esportivo Grande,AUDI,Q3 Sportback,Performance,2.0 - 16V,Combustão,A-8,S,E,155,\,\,"8,0",3
Utilitário Esportivo Grande,AUDI,Q3 Sportback,Performance Black,2.0 - 16V,Combustão,A-8,S,E,155,\,\,"8,0",3
Utilitário Esportivo Grande,BYD,TAN,AWD GS 680EV,Elétrico,Elétrico,A,S,E,0,\,\,"27,7",3
Utilitário Esportivo Grande,CAOA CHERY,TIGGO 7,PRO,1.6-16V,Combustão,DCT-7,S,E,126,\,\,"9,9",3
Utilitário Esportivo Grande,CAOA CHERY,TIGGO 7 PRO,H,1.5T -16V,Híbrido,CVT,S,E,116,"8,5","8,6","11,6",3
Utilitário Esportivo Grande,CAOA CHERY,TIGGO 7 PRO,HA,1.5T -16V,Híbrido,CVT,S,E,116,"8,5","8,6","11,6",3
Utilitário Esportivo Grande,CAOA CHERY,TIGGO 8,PHEV,1.5T -16V,Plug-in,A,S,E,22,\,\,"30,3",3
Utilitário Esportivo Grande,CAOA CHERY,TIGGO 8,TGDI,1.6 - 16V,Combustão,DCT-8,S,E,123,\,\,"10,1",3
Utilitário Esportivo Grande,JEEP,COMMANDER,OVERLAND T270,1.3 16V T,Combustão,A-6,S,E,127,"6,9","8,3","9,8",3
Utilitário Esportivo Grande,JEEP,COMMANDER,LIMITED T270,1.3 16V T,Combustão,A-6,S,E,127,"6,9","8,3","9,8",3
Utilitário Esportivo Grande,JEEP,COMPASS,LIMITED TF,1.3 16V T,Combustão,A-6,S,E,121,"7,1","8,6","10,4",3
Utilitário Esportivo Grande,JEEP,COMPASS,LONGITUDE TF,1.3 16V T,Combustão,A-6,S,E,121,"7,1","8,6","10,4",3
Utilitário Esportivo Grande,JEEP,COMPASS,SERIE S TF,1.3 16V T,Combustão,A-6,S,E,121,"7,1","8,6","10,4",3
Utilitário Esportivo Grande,JEEP,COMPASS,SPORT TF,1.3 16V T,Combustão,A-6,S,E,121,"7,1","8,6","10,4",3
Utilitário Esportivo Grande,KIA,SPORTAGE,TMHEV EX,1.6 - 16V,Híbrido,DCT-7,S,E,114,\,\,"11,5",3
Utilitário Esportivo Grande,KIA,SPORTAGE,TMHEV LX,1.6 - 16V,Híbrido,DCT-7,S,E,114,\,\,"11,5",3
Utilitário Esportivo Grande,KIA,SPORTAGE,TMHEV SX,1.6 - 16V,Híbrido,DCT-7,S,E,114,\,\,"11,5",3
Utilitário Esportivo Grande,KIA,SPORTAGE,TMHEV GT,1.6 - 16V,Híbrido,DCT-7,S,E,114,\,\,"11,5",3
Utilitário Esportivo Grande,KIA,SPORTAGE,TMHEV EXP,1.6 - 16V,Híbrido,DCT-7,S,E,114,\,\,"11,5",3
Utilitário Esportivo Grande,LAMBORGHINI,URUS,--,4.0-32V,Combustão,A-8,S,E,248,\,\,"4,9",3
Utilitário Esportivo Grande,MASERATI,LEVANTE,MHEV,"2,0L-16V",Híbrido,A-8,S,E,171,\,\,"7,2",3
Utilitário Esportivo Grande,Mitsubishi,Eclipse Cross,GLS,1.5T-16V,Combustão,CVT,S,E,121,\,\,"10,4",3
Utilitário Esportivo Grande,Mitsubishi,Eclipse Cross,HPE,1.5T-16V,Combustão,CVT,S,E,121,\,\,"10,4",3
Utilitário Esportivo Grande,Mitsubishi,Eclipse Cross,HPE-S,1.5T-16V,Combustão,CVT,S,E,121,\,\,"10,4",3
Utilitário Esportivo Grande,PEUGEOT,3008,GT LINE,1.6-16V T,Combustão,A-6,S,E,126,\,\,"9,9",3
Utilitário Esportivo Grande,PEUGEOT,3008,GRIFFE AT,1.6-16V T,Combustão,A-6,S,E,126,\,\,"9,9",3
Utilitário Esportivo Grande,PEUGEOT,3008,GT PACK A,1.6-16V T,Combustão,A-6,S,E,126,\,\,"9,9",3
Utilitário Esportivo Grande,Renault,Captur,Zen,1.3 - 16V,Combustão,CVT,S,E-H,120,"7,7","8,2","10,9",3
Utilitário Esportivo Grande,Renault,Captur,Intense,1.3 - 16V,Combustão,CVT,S,E-H,120,"7,7","8,2","10,9",4
Utilitário Esportivo Grande,Renault,Captur,Iconic Turbo,1.3 - 16V,Combustão,CVT,S,E-H,120,"7,7","8,2","10,9",4
Utilitário Esportivo Grande,Renault,Duster,Life,1.6 - 16V,Combustão,CVT,S,E-H,123,"7,2","8,1","10,5",4
Utilitário Esportivo Grande,Renault,Duster,Zen,1.6 - 16V,Combustão,CVT,S,E-H,123,"7,2","8,1","10,5",4
Utilitário Esportivo Grande,Renault,Duster,Intense,1.6 - 16V,Combustão,CVT,S,E-H,123,"7,2","8,1","10,5",4
Utilitário Esportivo Grande,Renault,Duster,Iconic,1.6 - 16V,Combustão,CVT,S,E-H,123,"7,2","8,1","10,5",4
Utilitário Esportivo Grande,Renault,Duster,Zen,1.6 - 16V,Combustão,M-5,S,E,112,"8,1","8,5","11,6",4
Utilitário Esportivo Grande,Renault,Duster,Iconic Turbo,1.3 - 16V,Combustão,CVT,S,E-H,121,"7,7","8,4","10,8",4
Utilitário Esportivo Grande,VW,TAOS,"COMFORTLINE 250TSI
AUTOMÁTICO",1.4-16V,Combustão,A - 6,S,E,114,"7,6","9,1","10,9",4
Utilitário Esportivo Grande,VW,TAOS,HIGHLINE 250TSI AUTOMÁTICO,1.4-16V,Combustão,A - 6,S,E,114,"7,6","9,1","10,9",4
Utilitário Esportivo Grande,VOLVO,XC40,6 ULTIMATE,Elétrico,Elétrico,A,S,E,0,\,\,"27,9",4
Utilitário Esportivo Grande,VOLVO,XC40,6 PLUS,Elétrico,Elétrico,A,S,E,0,\,\,"27,9",4
Utilitário Esportivo Grande,VOLVO,XC40,6 CORE,Elétrico,Elétrico,A,S,E,0,\,\,"27,9",4
Utilitário Esportivo Grande,VOLVO,XC40,P6 RECHARGE,Elétrico,Elétrico,A,S,E,0,\,\,"27,9",4
"Utilitário Esportivo Grande
4x4",BMW,X3,M40i,3.0 - 24V,Combustão,A-8,S,E-H,162,\,\,"7,8",4
"Utilitário Esportivo Grande
4x4",BMW,X3,xDrive 30e,2.0 - 16V,Plug-in,A-8,S,E-H,61,\,\,"19,4",4
"Utilitário Esportivo Grande
4x4",BMW,X4,M40i,3.0 - 24V,Combustão,A-8,S,E-H,161,\,\,"7,8",4
"Utilitário Esportivo Grande
4x4",BMW,X4,xDrive 30i,2.0 - 16V,Combustão,A-8,S,E-H,138,\,\,"9,0",4
"Utilitário Esportivo Grande
4x4",BMW,X5,xDrive45e,4.4 - 32V,Plug-in,A-8,S,E-H,31,\,\,"19,4",4
"Utilitário Esportivo Grande
4x4",BMW,X6,xDrive 40i,3.0 - 24V,Combustão,A-8,S,E-H,163,\,\,"7,8",4
"Utilitário Esportivo Grande
4x4",BMW,X6,M COMPETITION,"4,4 - 32V",Combustão,A-8,S,E-H,215,\,\,"5,9",4
"Utilitário Esportivo Grande
4x4",JAGUAR,E-PACE,P250F,2.0-16V,Combustão,A-9,S,E,163,"5,4","7,0","7,5",4
"Utilitário Esportivo Grande
4x4",JAGUAR,E-PACE,P250F RDYNS,2.0-16V,Combustão,A-9,S,E,163,"5,4","7,0","7,5",4
"Utilitário Esportivo Grande
4x4",JAGUAR,E-PACE,P250F RDYNSE,2.0-16V,Combustão,A-9,S,E,163,"5,4","7,0","7,5",4
"Utilitário Esportivo Grande
4x4",JAGUAR,E-PACE,P250F SE,2.0-16V,Combustão,A-9,S,E,163,"5,4","7,0","7,5",4
"Utilitário Esportivo Grande
4x4",JAGUAR,E-PACE,P250F S,2.0-16V,Combustão,A-9,S,E,163,"5,4","7,0","7,5",4
"Utilitário Esportivo Grande
4x4",JAGUAR,E-PACE,P250F,2.0-16V,Combustão,A-9,S,E,163,"5,4","7,0","7,5",4
"Utilitário Esportivo Grande
4x4",JAGUAR,E-PACE,P250F RDYNS,2.0-16V,Combustão,A-9,S,E,163,"5,4","7,0","7,5",4
"Utilitário Esportivo Grande
4x4",JAGUAR,E-PACE,P250F RDYNSE,2.0-16V,Combustão,A-9,S,E,163,"5,4","7,0","7,5",4
"Utilitário Esportivo Grande
4x4",JAGUAR,F-PACE,P550 SVR,5.0-32V,Combustão,A-8,S,E,214,\,\,"5,6",4
"Utilitário Esportivo Grande
4x4",JAGUAR,F-PACE,P340,3.0-24V,Híbrido,A-8,S,E,170,\,\,"7,2",4
"Utilitário Esportivo Grande
4x4",JAGUAR,F-PACE,P340 RDYN S,3.0-24V,Híbrido,A-8,S,E,170,\,\,"7,2",4
"Utilitário Esportivo Grande
4x4",JAGUAR,F-PACE,P340 RDYN SE,3.0-24V,Híbrido,A-8,S,E,170,\,\,"7,2",4
"Utilitário Esportivo Grande
4x4",JAGUAR,F-PACE,P340 RDYNHSE,3.0-24V,Híbrido,A-8,S,E,170,\,\,"7,2",4
"Utilitário Esportivo Grande
4x4",JAGUAR,F-PACE,P340 SE,3.0-24V,Híbrido,A-8,S,E,170,\,\,"7,2",4
"Utilitário Esportivo Grande
4x4",JAGUAR,F-PACE,PHEV,2.0-16V,Híbrido,A-8,S,E,61,\,\,"19,8",4
"Utilitário Esportivo Grande
4x4",JAGUAR,F-PACE,PHEV SE,2.0-16V,Híbrido,A-8,S,E,61,\,\,"19,8",4
"Utilitário Esportivo Grande
4x4",JAGUAR,F-PACE,PHEV RDYN S,2.0-16V,Híbrido,A-8,S,E,61,\,\,"19,8",4
"Utilitário Esportivo Grande
4x4",JAGUAR,F-PACE,PHEV RDYN SE,2.0-16V,Híbrido,A-8,S,E,61,\,\,"19,8",4
"Utilitário Esportivo Grande
4x4",JAGUAR,F-PACE,PHEV RDYNHSE,2.0-16V,Híbrido,A-8,S,E,61,\,\,"19,8",4
"Utilitário Esportivo Grande
4x4",JAGUAR,F-PACE,P340,3.0-24V,Híbrido,A-8,S,E,163,\,\,"7,4",4
"Utilitário Esportivo Grande
4x4",JAGUAR,F-PACE,P340 RDYN S,3.0-24V,Híbrido,A-8,S,E,163,\,\,"7,4",4
"Utilitário Esportivo Grande
4x4",JAGUAR,F-PACE,P340 RDYN SE,3.0-24V,Híbrido,A-8,S,E,163,\,\,"7,4",4
"Utilitário Esportivo Grande
4x4",JAGUAR,F-PACE,P340 RDYNHSE,3.0-24V,Híbrido,A-8,S,E,163,\,\,"7,4",4
"Utilitário Esportivo Grande
4x4",JAGUAR,F-PACE,P340 SE,3.0-24V,Híbrido,A-8,S,E,163,\,\,"7,4",4
