categoria,marca,modelo,motor,versao,transmissao,ar_cond,direcao,combustivel,km_etanol_cidade,km_etanol_estrada,km_gasolina_cidade,km_gasolina_estrada,ano
compacto,fiat,argo,1.8-16v,hgt,a-6,sim,elétrica,flex,6.9,9.1,10.0,12.8,2019
compacto,fiat,argo,1.8-16v,hgt,m-5,sim,elétrica,flex,7.8,9.2,11.4,13.3,2019
compacto,fiat,argo,1.8-16v,precision,a-6,sim,elétrica,flex,7.1,9.5,10.1,13.2,2019
compacto,fiat,argo,1.8-16v,precision,m-5,sim,elétrica,flex,8.0,9.6,11.5,13.8,2019
compacto,fiat,argo,1.0-6v,1.0,m-5,sim,elétrica,flex,9.1,10.4,13.0,14.7,2019
compacto,fiat,argo,1.0-6v,drive,m-5,sim,elétrica,flex,9.1,10.4,13.0,14.7,2019
compacto,fiat,argo,1.3-8v,drive,m-5,sim,elétrica,flex,8.7,10.0,12.6,14.7,2019
compacto,renault,sandero,1.0-12v,authentique / expression,m5,sim,eletro-hidráulica,flex,9.5,9.6,14.2,14.1,2019
compacto,renault,sandero,1.6-16v,dynamique / expression,m5,sim,eletro-hidráulica,flex,8.6,9.2,12.8,13.4,2019
compacto,renault,sandero,1.6-16v,expression / dynamique,mta-5,sim,eletro-hidráulica,flex,8.1,8.8,11.8,12.8,2019
compacto,renault,sandero,1.6-16v,gt line,m5,sim,eletro-hidráulica,flex,8.4,8.9,12.5,13.0,2019
médio,honda,city,1.5-16v,dx,m-5,sim,elétrica,flex,8.6,10.3,12.4,14.6,2019
médio,honda,city,1.5-16v,dx / lx / ex / exl / personal,contínua,sim,elétrica,flex,8.5,10.3,12.3,14.5,2019
médio,volkswagen,polo,1.0-12v,"200 tsi comfortline (r15"")",a-6,sim,elétrica,flex,8.0,9.8,11.6,14.1,2019
médio,volkswagen,polo,1.0-12v,"200 tsi comfortline (r16"") /200 tsi highline",a-6,sim,elétrica,flex,7.9,9.5,11.4,13.9,2019
médio,volkswagen,voyage,1.0-12v,(rodas aro 14),m-5,sim,hidráulica,flex,8.9,10.6,13.4,15.6,2019
médio,volkswagen,voyage,1.0-12v,(rodas aro 15),m-5,sim,hidráulica,flex,9.1,10.6,13.1,15.1,2019
médio,hyundai,hb20s,1.0-12v,unique / comfort plus / style,m-5,sim,hidráulica,flex,8.5,9.8,12.0,14.0,2019
médio,hyundai,hb20s,1.6-16v,comfort plus / style,m-6,sim,hidráulica,flex,8.1,9.8,11.5,14.0,2019
médio,hyundai,hb20s,1.6-16v,comfort plus / style / premium,a-6,sim,hidráulica,flex,7.0,9.3,10.2,12.9,2019
médio,hyundai,hb20s,1.0-12vturbo,comfort plus / style,m-6,sim,hidráulica,flex,8.4,10.5,11.9,15.2,2019
médio,fiat,cronos,1.3 – 8v,drive,m-5,sim,elétrica,flex,8.5,10.3,12.4,14.8,2019
médio,fiat,cronos,1.3 – 8v,drive gsr,mta-5,sim,elétrica,flex,8.8,10.4,12.7,14.8,2019
médio,fiat,cronos,1.8 - 16v,precision,m-5,sim,elétrica,flex,8.0,9.6,11.6,13.8,2019
médio,fiat,cronos,1.8 - 16v,precision,a-6,sim,elétrica,flex,7.2,9.6,10.3,13.3,2019
médio,fiat,cronos,1.8 - 16v,drive,a-6,sim,elétrica,flex,7.2,9.6,10.3,13.3,2019
médio,renault,logan,1.6-16v,dynamique / expression,mta-5,sim,eletro-hidráulica,flex,7.9,9.1,11.8,13.4,2019
médio,renault,logan,1.0-12v,authentique / expression,m5,sim,eletro-hidráulica,flex,9.4,10.2,14.0,14.9,2019
médio,renault,logan,1.6-16v,dynamique / expression,m5,sim,eletro-hidráulica,flex,8.7,9.7,13.0,14.1,2019
grande,toyota,corolla,1.8-16v,gli,m-6,sim,elétrica,flex,7.4,9.1,10.7,13.2,2019
grande,toyota,corolla,1.8-16v,gli,contínua,sim,elétrica,flex,7.8,9.2,11.4,13.2,2019
grande,toyota,corolla,2.0-16v,altis / xei / xrs,contínua,sim,elétrica,flex,7.2,8.8,10.6,12.6,2019
grande,honda,civic,2.0-16v,sport,m-6,sim,elétrica,flex,7.1,9.2,10.2,13.4,2019
grande,honda,civic,2.0-16v,ex / ex-l / sport,contínua,sim,elétrica,flex,7.2,8.9,10.5,13.0,2019
grande,honda,civic,1.5t-16v,touring,contínua,sim,elétrica,gasolina,0.0,0.0,11.8,14.4,2019
grande,honda,civic,1.5t-16v,coupe si,m-6,sim,elétrica,gasolina,0.0,0.0,11.2,13.7,2019
utilitárioesportivocompacto,nissan,kicks,1.6 - 16v,16 s,m-5,sim,elétrica,flex,7.8,9.0,11.1,13.0,2019
utilitárioesportivocompacto,nissan,kicks,1.6 - 16v,16 s / 16 sv / 16 sl / 16 s drct / 16uefa cl,contínua,sim,elétrica,flex,7.7,9.4,11.4,13.7,2019
