"Ano:2015 Modelo: Todos Data: 24/11/2015
Categoria: Todas Motor: Todos Última Atualização: 24/11/2015
Marca: Todas
INSTITUTO NACIONAL DE METROLOGIA,
QUALIDADE E TECNOLOGIA
PROGRAMA BRASILEIRO DE ETIQUETAGEM ­ PBE
Tabelas de Consumo/Eficiência
Etiqueta Nacional de Conservação de Energia ­ ENCE
,MINI,One,1.2­12V,­,M­6,S,E­H,G,"0,014","0,074","0,041",***,\,105,\,\,"11,0","15,9","1,71",A,B,SIM,5,2015,COMPACTO
,MINI,Cooper,1.5­12V,­,A­6,S,E­H,G,"0,019","0,277","0,064",**,\,119,\,\,"10,6","12,2","1,93",C,B,­,5,2015,COMPACTO
,MINI,Cooper,1.5­16v,5P,A­6,S,E­H,G,"0,020","0,196","0,021",***,\,110,\,\,"11,1","13,7","1,79",B,B,­,5,2015,COMPACTO
,MINI,Cooper,2.0­16v,S 5P,A­6,S,E­H,G,"0,013","0,293","0,044",***,\,121,\,\,"9,9","13,1","1,97",D,C,­,5,2015,COMPACTO
,NISSAN,New March,1.0­12V,MT,M­5,S,E,F,"0,015","0,452","0,006",***,0,96,"8,8","10,3","12,9","15,1","1,56",A,A,SIM,5,2015,COMPACTO
,NISSAN,New March,1.0­12V,S,M­5,S,E,F,"0,015","0,452","0,006",***,0,96,"8,8","10,3","12,9","15,1","1,56",A,A,SIM,5,2015,COMPACTO
,NISSAN,New March,1.0­12V,SV,M­5,S,E,F,"0,015","0,452","0,006",***,0,96,"8,8","10,3","12,9","15,1","1,56",A,A,SIM,5,2015,COMPACTO
,NISSAN,New March,1.6­16V,S,M­5,S,E,F,"0,033","0,674","0,018",**,0,101,"8,1","10,0","12,1","14,5","1,66",A,A,SIM,5,2015,COMPACTO
,NISSAN,New March,1.6­16V,SV,M­5,S,E,F,"0,033","0,674","0,018",**,0,101,"8,1","10,0","12,1","14,5","1,66",A,A,SIM,5,2015,COMPACTO
,NISSAN,New March,1.6­16V,SL,M­5,S,E,F,"0,033","0,674","0,018",**,0,101,"8,1","10,0","12,1","14,5","1,66",A,A,SIM,5,2015,COMPACTO
,NISSAN,New March,1.0­16V,S,M­5,S,E,F,"0,033","0,269","0,047",**,0,98,"8,7","10,4","12,5","14,8","1,59",A,A,SIM,5,2015,COMPACTO
,NISSAN,New March,1.0­16V,SV,M­5,S,E,F,"0,033","0,269","0,047",**,01,98,"8,7","10,4","12,5","14,8","1,59",A,A,SIM,5,2015,COMPACTO
,NISSAN,New March,1.0­16V,MT,M­5,S,E,F,"0,033","0,269","0,047",**,02,98,"8,7","10,4","12,5","14,8","1,59",A,A,SIM,5,2015,COMPACTO
,PEUGEOT,208,1.5­8V,Active,M­5,S,E,F,"0,011","0,604","0,033",***,0,104,"8,0","9,6","11,6","14,3","1,72",A,B,SIM,5,2015,COMPACTO
,PEUGEOT,208,1.5­8V,Active Pack,M­5,S,E,F,"0,011","0,604","0,033",***,0,104,"8,0","9,6","11,6","14,3","1,72",A,B,SIM,5,2015,COMPACTO
,PEUGEOT,208,1.5­8V,Allure,M­5,S,E,F,"0,011","0,604","0,033",***,0,104,"8,0","9,6","11,6","14,3","1,72",A,B,SIM,5,2015,COMPACTO
,PEUGEOT,208,1.5­8V,Like,M­5,S,E,F,"0,011","0,604","0,033",***,0,104,"8,0","9,6","11,6","14,3","1,72",A,B,SIM,5,2015,COMPACTO
,PEUGEOT,208,1.5­8V,Style,M­5,S,E,F,"0,011","0,604","0,033",***,0,104,"8,0","9,6","11,6","14,3","1,72",A,B,SIM,5,2015,COMPACTO
,PEUGEOT,208,1.5­8V,Quiksilver,M­5,S,E,F,"0,011","0,604","0,033",***,0,104,"8,0","9,6","11,6","14,3","1,72",A,B,SIM,5,2015,COMPACTO
,PEUGEOT,208,1.6­16V,Griffe,M­5,S,E,F,"0,020","0,609","0,036",***,0,116,"7,1","8,9","10,6","12,9","1,91",C,B,­,5,2015,COMPACTO
,,,,,,,,,,,,,,,,,,,,,,,5,2015,
,,,,,,,,,,,,,,,,,,,,,,,5,2015,Página 5 / 32
,,,,,,,,,,,,,,,,,,,,,,,5,2015,
,,,,,,,,,,,,,,,,,,,,,,,6,2015,
,Marca(?),Modelo(?),Motor,Versão,"Transmissão
Velocidades
(nº)","Ar
Cond.","Direção
Assistida",Combustível,Emissões no Escapamento,,,,,,Quilometragem por Litro(?),,,,"Consumo
Energético
(MJ/km)",Classificação PBE,,"Selo
CONPET
de
Eficiência
Energética",6,2015,Categoria
,,,,,"Manual
(M)
Automática
(A)
Automática
Dupla
Embreagem
(DCT)
Automatizada
(MTA)
Contínua
(CVT)","Sim
(S)
Não
(N)","Hidráulica
(H)
Mecânica
(M)
Elétrica
(E)
Eletro­
hidráulica
(E­H)","Etanol
(E)
Gasolina
(G)
Flex
(F)",Poluentes(?),,,,Gás Efeito Estufa(?),,Etanol,,Gasolina,,,,,,6,2015,
,,,,,,,,,"NMHC
(g/km)","CO
(g/km)","NOx
(g/km)","Redução
Relativa
ao
Limite",Etanol,Gasolina,"Cidade
(km/l)","Estrada
(km/l)","Cidade
(km/l)","Estrada
(km/l)",,"Comparação
Relativa na
Categoria","Comparação
Absoluta
Geral",,6,2015,
,,,,,,,,,,,,,"CO2
fóssil
(g/km)","CO2
fóssil
(g/km)",,,,,,,,,6,2015,
,RENAULT,Novo Sandero,1.0­16V,Authentique,M­5,S,H,F,"0,026","0,348","0,040",***,0,106,"8,1","9,2","11,9","13,4","1,73",A,B,SIM,6,2015,COMPACTO
,RENAULT,Novo Sandero,1.0­16V,Expression,M­5,S,H,F,"0,026","0,348","0,040",***,0,106,"8,1","9,2","11,9","13,4","1,73",A,B,SIM,6,2015,COMPACTO
,RENAULT,Novo Sandero,1.6­8V,Expression,M­5,S,H,F,"0,027","0,583","0,035",***,0,118,"7,3","8,7","10,6","12,5","1,91",C,B,­,6,2015,COMPACTO
,RENAULT,Novo Sandero,1.6­8V,Dynamique,M­5,S,H,F,"0,027","0,583","0,035",***,0,118,"7,3","8,7","10,6","12,5","1,91",C,B,­,6,2015,COMPACTO
,SUZUKI,Swift,1.6­16V,2WD,M­6,S,E,G,"0,016","0,174","0,009",***,\,125,\,\,"10,0","12,0","2,02",D,C,­,6,2015,COMPACTO
,TOYOTA,Etios Hatchback,1.3­16V,X,M­5,S,E,F,"0,024","0,383","0,018",***,0,105,"8,3","9,1","12,2","13,3","1,71",A,B,SIM,6,2015,COMPACTO
,TOYOTA,Etios Hatchback,1.5­16V,XS,M­5,S,E,F,"0,027","0,464","0,041",***,0,103,"8,5","9,5","12,2","13,8","1,67",A,A,SIM,6,2015,COMPACTO
,TOYOTA,Etios Hatchback,1.5­16V,XLS,M­5,S,E,F,"0,027","0,464","0,041",***,0,103,"8,5","9,5","12,2","13,8","1,67",A,A,SIM,6,2015,COMPACTO
,TOYOTA,Etios Hatchback,1.5­16V,Cross,M­5,S,E,F,"0,027","0,464","0,041",***,0,103,"8,5","9,5","12,2","13,8","1,67",A,A,SIM,6,2015,COMPACTO
,TOYOTA,Etios Hatchback,1.5­16V,Platinum,M­5,S,E,F,"0,027","0,464","0,041",***,0,103,"8,5","9,5","12,2","13,8","1,67",A,A,SIM,6,2015,COMPACTO
,VOLKSWAGEN,Gol,1.0­8V,"BlueMotion
Technology",M­5,N,H,F,"0,029","0,370","0,020",***,0,102,"8,0","10,1","11,8","14,9","1,68",A,B,SIM,6,2015,COMPACTO
,VOLKSWAGEN,Gol,1.0­8V,Special,M­5,S,H,F,"0,029","0,370","0,020",***,0,106,"7,7","9,6","11,6","13,9","1,75",A,B,SIM,6,2015,COMPACTO
,VOLKSWAGEN,Gol,1.0­8V,City,M­5,S,H,F,"0,029","0,370","0,020",***,0,106,"7,7","9,6","11,6","13,9","1,75",A,B,SIM,6,2015,COMPACTO
,VOLKSWAGEN,Gol,1.0­8V,Trendline,M­5,S,H,F,"0,029","0,370","0,020",***,0,106,"7,7","9,6","11,6","13,9","1,75",A,B,SIM,6,2015,COMPACTO
,VOLKSWAGEN,Gol,1.0­8V,Comfortline,M­5,S,H,F,"0,029","0,370","0,020",***,0,106,"7,7","9,6","11,6","13,9","1,75",A,B,SIM,6,2015,COMPACTO
,VOLKSWAGEN,Gol,1.6­8V,Patrulheiro,M­5,S,H,F,"0,028","0,289","0,016",***,0,113,"7,3","9,4","10,7","13,7","1,84",B,B,­,6,2015,COMPACTO
,VOLKSWAGEN,Gol,1.6­8V,City,M­5,S,H,F,"0,028","0,289","0,016",***,0,113,"7,3","9,4","10,7","13,7","1,84",B,B,­,6,2015,COMPACTO
,VOLKSWAGEN,Gol,1.6­8V,Trendline,M­5,S,H,F,"0,028","0,289","0,016",***,0,113,"7,3","9,4","10,7","13,7","1,84",B,B,­,6,2015,COMPACTO
,VOLKSWAGEN,Gol,1.6­8V,Comfortline,M­5,S,H,F,"0,028","0,289","0,016",***,0,113,"7,3","9,4","10,7","13,7","1,84",B,B,­,6,2015,COMPACTO
,VOLKSWAGEN,Gol,1.6­8V,Highline,M­5,S,H,F,"0,028","0,289","0,016",***,0,113,"7,3","9,4","10,7","13,7","1,84",B,B,­,6,2015,COMPACTO
,VOLKSWAGEN,Gol,1.6­8V,"Comfortline I­
Motion",MTA­5,S,H,F,"0,031","0,458","0,017",**,0,112,"7,3","9,5","10,7","13,6","1,84",B,B,­,6,2015,COMPACTO
,VOLKSWAGEN,Gol,1.6­8V,"Highline I­
Motion",MTA­5,S,H,F,"0,031","0,458","0,017",**,0,112,"7,3","9,5","10,7","13,6","1,84",B,B,­,6,2015,COMPACTO
,VOLKSWAGEN,Gol,1.6­16V,Rallye,M­5,S,H,F,"0,018","0,181","0,013",***,0,119,"7,7","8,0","11,1","11,3","1,93",C,B,­,6,2015,COMPACTO
,VOLKSWAGEN,Gol,1.6­16V,"Rallye I­
Motion",MTA­5,S,H,F,"0,031","0,286","0,036",**,0,123,"7,3","8,0","10,5","11,2","2,00",D,C,­,6,2015,COMPACTO
,VOLKSWAGEN,Gol,1.0­8V,Rock in Rio,M­5,S,H,F,"0,029","0,370","0,020",***,0,106,"7,7","9,6","11,6","13,9","1,75",A,B,SIM,6,2015,COMPACTO
,VOLKSWAGEN,Novo Fox,1.0­12V,BlueMotion,M­5,S,E,F,"0,028","0,408","0,021",***,0,98,"8,8","9,9","12,7","14,4","1,60",A,A,SIM,6,2015,COMPACTO
,VOLKSWAGEN,Novo Fox,1.0­12V,Comfortline,M­5,S,E,F,"0,027","0,363","0,029",***,0,103,"8,6","9,3","12,2","13,4","1,68",A,B,SIM,6,2015,COMPACTO
,VOLKSWAGEN,Novo Fox,1.6­8V,Trendline,M­5,S,E,F,"0,021","0,343","0,012",***,0,122,"7,4","8,2","10,4","11,8","1,98",D,C,­,6,2015,COMPACTO
,VOLKSWAGEN,Novo Fox,1.6­8V,Comfortline,M­5,S,E,F,"0,021","0,343","0,012",***,0,122,"7,4","8,2","10,4","11,8","1,98",D,C,­,6,2015,COMPACTO
,VOLKSWAGEN,Novo Fox,1.6­8V,"Trendline I­
Motion",MTA­5,S,E,F,"0,024","0,370","0,025",***,0,122,"7,3","8,2","10,3","11,7","1,98",D,C,­,6,2015,COMPACTO
,,,,,,,,,,,,,,,,,,,,,,,6,2015,
,,,,,,,,,,,,,,,,,,,,,,,6,2015,Página 6 / 32
,,,,,,,,,,,,,,,,,,,,,,,6,2015,
,,,,,,,,,,,,,,,,,,,,,,,7,2015,
,Marca(?),Modelo(?),Motor,Versão,"Transmissão
Velocidades
(nº)","Ar
Cond.","Direção
Assistida",Combustível,Emissões no Escapamento,,,,,,Quilometragem por Litro(?),,,,"Consumo
Energético
(MJ/km)",Classificação PBE,,"Selo
CONPET
de
Eficiência
Energética",7,2015,Categoria
,,,,,"Manual
(M)
Automática
(A)
Automática
Dupla
Embreagem
(DCT)
Automatizada
(MTA)
Contínua
(CVT)","Sim
(S)
Não
(N)","Hidráulica
(H)
Mecânica
(M)
Elétrica
(E)
Eletro­
hidráulica
(E­H)","Etanol
(E)
Gasolina
(G)
Flex
(F)",Poluentes(?),,,,Gás Efeito Estufa(?),,Etanol,,Gasolina,,,,,,7,2015,
,,,,,,,,,"NMHC
(g/km)","CO
(g/km)","NOx
(g/km)","Redução
Relativa
ao
Limite",Etanol,Gasolina,"Cidade
(km/l)","Estrada
(km/l)","Cidade
(km/l)","Estrada
(km/l)",,"Comparação
Relativa na
Categoria","Comparação
Absoluta
Geral",,7,2015,
,,,,,,,,,,,,,"CO2
fóssil
(g/km)","CO2
fóssil
(g/km)",,,,,,,,,7,2015,
,VOLKSWAGEN,Novo Fox,1.6­8V,"Comfortline I­
Motion",MTA­5,S,E,F,"0,024","0,370","0,025",***,0,122,"7,3","8,2","10,3","11,7","1,98",D,C,­,7,2015,COMPACTO
,VOLKSWAGEN,Novo Fox,1.6­16V,Highline,M­6,S,E,F,"0,025","0,260","0,024",***,0,118,"7,6","8,4","10,8","12,0","1,92",C,B,­,7,2015,COMPACTO
,VOLKSWAGEN,Novo Fox,1.6­16V,Pepper,M­6,S,E,F,"0,025","0,260","0,024",***,0,118,"7,6","8,4","10,8","12,0","1,92",C,B,­,7,2015,COMPACTO
,VOLKSWAGEN,Novo Fox,1.0­12V,Trendline,M­5,S,E,F,"0,027","0,363","0,029",***,0,103,"8,6","9,3","12,2","13,4","1,68",A,B,SIM,7,2015,COMPACTO
,VOLKSWAGEN,Novo Fox,1.0­12V,Track,M­5,S,E,F,"0,027","0,363","0,029",***,0,103,"8,6","9,3","12,2","13,4","1,68",A,B,SIM,7,2015,COMPACTO
,AUDI,A1,1.4­16V,"Sportback
Attraction",DCT­7,S,E­H,G,"0,041","0,341","0,033",*,\,111,\,\,"10,8","14,0","1,81",B,B,­,7,2015,MÉDIO
,AUDI,A1,1.4­16V,Ambition,DCT­7,S,E­H,G,"0,041","0,341","0,033",*,\,111,\,\,"10,8","14,0","1,81",B,B,­,7,2015,MÉDIO
,AUDI,A1,1.4­16V,"Sportback
Attraction
(Modelo 2016)",DCT­7,S,E,G,"0,013","0,102","0,020",***,\,97,\,\,"12,6","15,2","1,58",A,A,SIM,7,2015,MÉDIO
,AUDI,A1,1.8­16V,"Sportback
Ambition
(Modelo 2016)",DCT­7,S,E,G,"0,011","0,237","0,014",***,\,114,\,\,"10,7","13,2","1,85",C,B,­,7,2015,MÉDIO
,AUDI,A3,1.4­16V,"Sportback
Attraction",DCT­7,S,E­H,G,"0,014","0,146","0,069",*,\,127,\,\,"10,0","11,5","2,06",E,C,­,7,2015,MÉDIO
,AUDI,A3,1.8­16V,"Sportback
Ambition",DCT­7,S,E­H,G,"0,016","0,163","0,023",***,\,112,\,\,"10,7","14,0","1,82",B,B,­,7,2015,MÉDIO
,BMW,225i,2.0­16v,CAT,A­8,S,E­H,G,"0,011","0,521","0,078",*,\,135,\,\,"8,8","12,2","2,19",E,C,­,7,2015,MÉDIO
,BMW,118i,2.0­16v,­,A­8,S,E­H,G,"0,025","0,188","0,044",***,\,120,\,\,"10,1","13,1","1,95",D,C,­,7,2015,MÉDIO
,BMW,M135i,3.0­24V,­,A­8,S,E­H,G,"0,019","0,049","0,011",***,\,160,\,\,"7,5","10,3","2,60",E,D,­,7,2015,MÉDIO
,BMW,125I,2.0­16V,Active Flex,A­8,S,E­H,F,"0,016","0,157","0,011",***,0,139,"6,0","8,3","8,6","11,8","2,24",E,C,­,7,2015,MÉDIO
,BMW,120i,2.0­16V,Active Flex,A­8,S,E­H,F,"0,016","0,167","0,010",***,0,128,"6,5","9,3","9,2","13,3","2,04",E,C,­,7,2015,MÉDIO
,CHERY,Celer HB,1.5­16V,"1,5Flex HB",M­5,S,H,F,"0,018","0,215","0,045",***,0,132,"6,3","8,3","9,2","12,1","2,15",E,C,­,7,2015,MÉDIO
,CHERY,Celer SD,1.5­16V,"1,5 Flex",M­5,S,H,F,"0,018","0,215","0,045",***,0,132,"6,3","8,3","9,2","12,1","2,15",E,C,­,7,2015,MÉDIO
,CHERY,Tiggo FL 2.0 MT,2.0­16V,"FL 2,0 MT",M­5,S,H,G,"0,040","0,353","0,035",**,\,158,\,\,"7,9","9,8","2,57",E,D,­,7,2015,MÉDIO
,CITROEN,DS4,1.6­16V,So Chic THP,A­6,S,E­H,G,"0,019","0,154","0,024",***,\,140,\,\,"8,7","11,5","2,27",E,C,­,7,2015,MÉDIO
,FIAT,Bravo,1.8­16V,Essence,M­5,S,E,F,"0,013","0,388","0,012",***,0,139,"6,4","7,5","8,9","10,9","2,25",E,C,­,7,2015,MÉDIO
,FIAT,Bravo,1.8­16V,Absolute,M­5,S,E,F,"0,013","0,388","0,012",***,0,139,"6,4","7,5","8,9","10,9","2,25",E,C,­,7,2015,MÉDIO
,FIAT,Bravo,1.8­16V,Sporting,M­5,S,E,F,"0,013","0,388","0,012",***,0,139,"6,4","7,5","8,9","10,9","2,25",E,C,­,7,2015,MÉDIO
,FIAT,Bravo,1.8­16V,Essence,MTA­5,S,E,F,"0,009","0,383","0,013",***,0,138,"6,5","7,6","9,1","10,8","2,22",E,C,­,7,2015,MÉDIO
,FIAT,Bravo,1.8­16V,Absolute,MTA­5,S,E,F,"0,009","0,383","0,013",***,0,138,"6,5","7,6","9,1","10,8","2,22",E,C,­,7,2015,MÉDIO
,FIAT,Bravo,1.8­16V,Sporting,MTA­5,S,E,F,"0,009","0,383","0,013",***,0,138,"6,5","7,6","9,1","10,8","2,22",E,C,­,7,2015,MÉDIO
,FIAT,Bravo,1.4­16V,T­Jet,M­5,S,E,G,"0,028","0,515","0,025",***,\,141,\,\,"9,0","10,4","2,29",E,C,­,7,2015,MÉDIO
,FIAT,Grand Siena,1.4­8V,Attractive,M­5,S,H,F,"0,010","0,276","0,014",***,0,113,"7,7","9,0","11,0","13,0","1,84",B,B,­,7,2015,MÉDIO
,,,,,,,,,,,,,,,,,,,,,,,7,2015,
,,,,,,,,,,,,,,,,,,,,,,,7,2015,Página 7 / 32
,,,,,,,,,,,,,,,,,,,,,,,7,2015,
,,,,,,,,,,,,,,,,,,,,,,,8,2015,
,Marca(?),Modelo(?),Motor,Versão,"Transmissão
Velocidades
(nº)","Ar
Cond.","Direção
Assistida",Combustível,Emissões no Escapamento,,,,,,Quilometragem por Litro(?),,,,"Consumo
Energético
(MJ/km)",Classificação PBE,,"Selo
CONPET
de
Eficiência
Energética",8,2015,Categoria
,,,,,"Manual
(M)
Automática
(A)
Automática
Dupla
Embreagem
(DCT)
Automatizada
(MTA)
Contínua
(CVT)","Sim
(S)
Não
(N)","Hidráulica
(H)
Mecânica
(M)
Elétrica
(E)
Eletro­
hidráulica
(E­H)","Etanol
(E)
Gasolina
(G)
Flex
(F)",Poluentes(?),,,,Gás Efeito Estufa(?),,Etanol,,Gasolina,,,,,,8,2015,
,,,,,,,,,"NMHC
(g/km)","CO
(g/km)","NOx
(g/km)","Redução
Relativa
ao
Limite",Etanol,Gasolina,"Cidade
(km/l)","Estrada
(km/l)","Cidade
(km/l)","Estrada
(km/l)",,"Comparação
Relativa na
Categoria","Comparação
Absoluta
Geral",,8,2015,
,,,,,,,,,,,,,"CO2
fóssil
(g/km)","CO2
fóssil
(g/km)",,,,,,,,,8,2015,
,FIAT,Weekend,1.4­8V,Attractive,M­5,S,H,F,"0,017","0,460","0,027",***,0,122,"7,1","8,3","10,3","12,1","1,99",D,C,­,8,2015,MÉDIO
,FORD,New Fiesta Sedan,1.6­16V,SE,DCT­6,S,E,F,"0,017","0,433","0,025",***,0,113,"7,5","9,5","10,6","13,8","1,83",B,B,­,8,2015,MÉDIO
,FORD,New Fiesta Sedan,1.6­16V,Titanium,DCT­6,S,E,F,"0,017","0,433","0,025",***,0,113,"7,5","9,5","10,6","13,8","1,83",B,B,­,8,2015,MÉDIO
,FORD,New Fiesta Sedan,1.6­16V,SE,M­5,S,E,F,"0,020","0,453","0,014",***,0,106,"7,6","9,7","11,6","14,0","1,75",A,B,SIM,8,2015,MÉDIO
,FORD,New Fiesta Sedan,1.6­16V,Titanium,M­5,S,E,F,"0,020","0,453","0,014",***,0,106,"7,6","9,7","11,6","14,0","1,75",A,B,SIM,8,2015,MÉDIO
,FORD,KA+ (4 Portas),1.0­12V,SE,M­5,S,E,F,"0,026","0,511","0,023",***,0,95,"8,9","10,4","13,0","15,1","1,56",A,A,SIM,8,2015,MÉDIO
,FORD,KA+ (4 Portas),1.0­12V,SEL,M­5,S,E,F,"0,026","0,511","0,023",***,0,95,"8,9","10,4","13,0","15,1","1,56",A,A,SIM,8,2015,MÉDIO
,FORD,KA+ (4 Portas),1.5­16V,SE,M­5,S,E,F,"0,020","0,390","0,018",***,0,108,"7,9","9,5","11,5","13,6","1,75",A,B,SIM,8,2015,MÉDIO
,FORD,KA+ (4 Portas),1.5­16V,SEL,M­5,S,E,F,"0,020","0,390","0,018",***,0,108,"7,9","9,5","11,5","13,6","1,75",A,B,SIM,8,2015,MÉDIO
,HONDA,City,1.5­16V,DX,M­5,S,E,F,"0,012","0,093","0,014",***,0,100,"8,6","10,3","12,4","14,6","1,61",A,A,SIM,8,2015,MÉDIO
,HONDA,City,1.5­16V,LX,CVT,S,E,F,"0,015","0,086","0,016",***,0,101,"8,5","10,3","12,3","14,5","1,63",A,A,SIM,8,2015,MÉDIO
,HONDA,City,1.5­16V,EX,CVT,S,E,F,"0,015","0,086","0,016",***,0,101,"8,5","10,3","12,3","14,5","1,63",A,A,SIM,8,2015,MÉDIO
,HONDA,City,1.5­16V,EXL,CVT,S,E,F,"0,015","0,086","0,016",***,0,101,"8,5","10,3","12,3","14,5","1,63",A,A,SIM,8,2015,MÉDIO
,HYUNDAI,i30,1.8­16V,"1,8",A­6,S,E,G,"0,020","0,120","0,008",***,\,133,\,\,"9,2","11,8","2,15",E,C,­,8,2015,MÉDIO
,HYUNDAI,Elantra,2.0­16V,­,A­6,S,E,F,"0,036","0,284","0,021",**,0,118,"6,3","9,1","9,5","13,4","2,04",E,C,­,8,2015,MÉDIO
,HYUNDAI,i30,2.0­16V,"2,0",A­4,S,H,G,"0,032","0,200","0,060",**,\,143,\,\,"8,9","10,1","2,34",E,C,­,8,2015,MÉDIO
,HYUNDAI,i30,2.0­16V,"2,0",M­5,S,H,G,"0,024","0,390","0,046",***,\,144,\,\,"8,9","10,2","2,33",E,C,­,8,2015,MÉDIO
,HYUNDAI,i30,1.6­16V,­,A­6,S,E,F,"0,008","0,300","0,014",***,0,133,"6,8","8,5","9,3","11,6","2,10",E,C,­,8,2015,MÉDIO
,HYUNDAI,HB20S,1.0­12V,Comfort,M­5,S,H,F,"0,015","0,207","0,007",***,0,101,"8,6","10,0","12,3","14,4","1,63",A,A,SIM,8,2015,MÉDIO
,HYUNDAI,HB20S,1.0­12V,Plus,M­5,S,H,F,"0,015","0,207","0,007",***,0,101,"8,6","10,0","12,3","14,4","1,63",A,A,SIM,8,2015,MÉDIO
,HYUNDAI,HB20S,1.0­12V,Style,M­5,S,H,F,"0,015","0,207","0,007",***,0,101,"8,6","10,0","12,3","14,4","1,63",A,A,SIM,8,2015,MÉDIO
,HYUNDAI,HB20S,1.6­16V,Comfort,M­5,S,H,F,"0,027","0,323","0,014",***,0,111,"7,9","9,3","11,5","12,9","1,78",B,B,­,8,2015,MÉDIO
,HYUNDAI,HB20S,1.6­16V,Plus,M­5,S,H,F,"0,027","0,323","0,014",***,0,111,"7,9","9,3","11,5","12,9","1,78",B,B,­,8,2015,MÉDIO
,HYUNDAI,HB20S,1.6­16V,Style,M­5,S,H,F,"0,027","0,323","0,014",***,0,111,"7,9","9,3","11,5","12,9","1,78",B,B,­,8,2015,MÉDIO
,LEXUS,CT200h,1.8­16V,CT200H,CVT,S,E,G,"0,016","0,158","0,003",***,\,87,\,\,"15,7","14,2","1,41",A,A,SIM,8,2015,MÉDIO
,LEXUS,CT200h,1.8­16V,F Sport,CVT,S,E,G,"0,016","0,158","0,003",***,\,87,\,\,"15,7","14,2","1,41",A,A,SIM,8,2015,MÉDIO
,MERCEDES­BENZ,A45 AMG 4M,2.0­16V,­ ­ ­,DCT­7,S,E,G,"0,015","0,278","0,011",***,\,159,\,\,"7,6","10,6","2,56",E,D,­,8,2015,MÉDIO
,MERCEDES­BENZ,B200,1.6­16V,­ ­ ­,DCT­7,S,E,G,"0,023","0,084","0,026",***,\,129,\,\,"9,2","13,0","2,07",E,C,­,8,2015,MÉDIO
,NISSAN,New Versa,1.0­12V,,M­5,S,E,F,"0,017","0,281","0,006",***,0,97,"8,5","10,4","12,6","15,2","1,59",A,A,SIM,8,2015,MÉDIO
,NISSAN,New Versa,1.0­12V,S,M­5,S,E,F,"0,017","0,281","0,006",***,0,97,"8,5","10,4","12,6","15,2","1,59",A,A,SIM,8,2015,MÉDIO
,NISSAN,New Versa,1.6­16V,SV,M­5,S,E,F,"0,032","0,476","0,013",**,0,99,"8,6","10,2","12,4","14,8","1,61",A,A,SIM,8,2015,MÉDIO
,NISSAN,New Versa,1.6­16V,SL,M­5,S,E,F,"0,032","0,476","0,013",**,0,99,"8,6","10,2","12,4","14,8","1,61",A,A,SIM,8,2015,MÉDIO
,NISSAN,New Versa,1.6­16V,Unique,M­5,S,E,F,"0,032","0,476","0,013",**,0,99,"8,6","10,2","12,4","14,8","1,61",A,A,SIM,8,2015,MÉDIO
,,,,,,,,,,,,,,,,,,,,,,,8,2015,
,,,,,,,,,,,,,,,,,,,,,,,8,2015,
,,,,,,,,,,,,,,,,,,,,,,,8,2015,Página 8 / 32
,,,,,,,,,,,,,,,,,,,,,,,8,2015,
,,,,,,,,,,,,,,,,,,,,,,,9,2015,
,Marca(?),Modelo(?),Motor,Versão,"Transmissão
Velocidades
(nº)","Ar
Cond.","Direção
Assistida",Combustível,Emissões no Escapamento,,,,,,Quilometragem por Litro(?),,,,"Consumo
Energético
(MJ/km)",Classificação PBE,,"Selo
CONPET
de
Eficiência
Energética",9,2015,Categoria
,,,,,"Manual
(M)
Automática
(A)
Automática
Dupla
Embreagem
(DCT)
Automatizada
(MTA)
Contínua
(CVT)","Sim
(S)
Não
(N)","Hidráulica
(H)
Mecânica
(M)
Elétrica
(E)
Eletro­
hidráulica
(E­H)","Etanol
(E)
Gasolina
(G)
Flex
(F)",Poluentes(?),,,,Gás Efeito Estufa(?),,Etanol,,Gasolina,,,,,,9,2015,
,,,,,,,,,"NMHC
(g/km)","CO
(g/km)","NOx
(g/km)","Redução
Relativa
ao
Limite",Etanol,Gasolina,"Cidade
(km/l)","Estrada
(km/l)","Cidade
(km/l)","Estrada
(km/l)",,"Comparação
Relativa na
Categoria","Comparação
Absoluta
Geral",,9,2015,
,,,,,,,,,,,,,"CO2
fóssil
(g/km)","CO2
fóssil
(g/km)",,,,,,,,,9,2015,
,NISSAN,Versa,1.6­16V,S Flex,M­5,S,E,F,"0,035","0,250","0,020",**,0,105,"7,8","9,3","11,7","13,9","1,74",A,B,SIM,9,2015,MÉDIO
,NISSAN,Versa,1.6­16V,SV Flex,M­5,S,E,F,"0,035","0,250","0,020",**,0,105,"7,8","9,3","11,7","13,9","1,74",A,B,SIM,9,2015,MÉDIO
,NISSAN,Versa,1.6­16V,SL Flex,M­5,S,E,F,"0,035","0,250","0,020",**,0,105,"7,8","9,3","11,7","13,9","1,74",A,B,SIM,9,2015,MÉDIO
,RENAULT,Novo Logan,1.0­16V,Authentique,M­5,S,H,F,"0,026","0,348","0,040",***,0,106,"8,1","9,2","11,9","13,4","1,73",A,B,SIM,9,2015,MÉDIO
,RENAULT,Novo Logan,1.0­16V,Expression,M­5,S,H,F,"0,026","0,348","0,040",***,0,106,"8,1","9,2","11,9","13,4","1,73",A,B,SIM,9,2015,MÉDIO
