categoria,marca,modelo,versao,motor,transmissao,ar_cond,direcao,combustivel,km_etanol_cidade,km_etanol_estrada,km_gasolina_cidade,km_gasolina_estrada,ano
Extra Grande,Jaguar,I-PACE,E400 S,Elétrico,A-1,S,E,E,\,\,"29,2","26,8",2022
Extra Grande,Jaguar,I-PACE,E400 SE,Elétrico,A-1,S,E,E,\,\,"29,2","26,8",2022
Extra Grande,Jaguar,I-PACE,E400 HSE,Elétrico,A-1,S,E,E,\,\,"29,2","26,8",2022
Extra Grande,Lexus,NX350H,LUXURY,2.5 - 16V,CVT,S,E,G,\,\,"15,3","12,9",2022
Extra Grande,Lexus,NX350H,DYNAMIC,2.5 - 16V,CVT,S,E,G,\,\,"15,3","12,9",2022
Extra Grande,Lexus,NX350H,F-SPORT,2.5 - 16V,CVT,S,E,G,\,\,"15,3","12,9",2022
Extra Grande,Lexus,ES300H,-,2.5-16V,CVT,S,E,G,\,\,"15,8","15,2",2022
Extra Grande,Lexus,ES300H,-,2.5-16V,CVT,S,E,G,\,\,"15,8","15,2",2022
Extra Grande,Mercedes-Benz,CLA250,ADV,2.0-16V,DCT-7,S,E,G,\,\,"9,5","13,3",2022
Extra Grande,Mercedes-Benz,CLA250,STYLE,2.0-16V,DCT-7,S,E,G,\,\,"9,5","13,3",2022
Extra Grande,Mercedes-Benz,CLA250,PROG,2.0-16V,DCT-7,S,E,G,\,\,"9,5","13,3",2022
Extra Grande,Mercedes-Benz,C200,AVANT,1.5-16V,A-9,S,E,G,\,\,"11,1","13,9",2022
Extra Grande,Mercedes-Benz,C200,AMG LINE,1.5-16V,A-9,S,E,G,\,\,"11,1","13,9",2022
Extra Grande,Mercedes-Benz,C300,AMG LINE,2.0-16V,A-9,S,E,G,\,\,"10,4","12,9",2022
Extra Grande,Mercedes-Benz,GLB200,PROGRESSIVE(L7),1.3-16V,DCT-7,S,E,G,\,\,10,"12,4",2022
Extra Grande,Mercedes-Benz,E300,EXCLUSIVE,2.0-16V,A-9,S,E,G,\,\,"8,9",12,2022
Extra Grande,Mercedes-Benz,AMG GLC43,Coupé,3.0-24V,A-9,S,E,G,\,\,"6,8","8,7",2022
Extra Grande,PORSCHE,Macan,S,2.9-24V,DCT-7,S,E,G,\,\,7,"8,4",2022
Extra Grande,PORSCHE,Macan,GTS,2.9-24V,DCT-7,S,E,G,\,\,"6,8","8,4",2022
Extra Grande,PORSCHE,Macan,--,2.0-16V,DCT-7,S,E,G,\,\,"7,4","8,3",2022
Extra Grande,PORSCHE,Macan,T,2.0-16V,DCT-7,S,E,G,\,\,"7,4","8,3",2022
Extra Grande,TOYOTA,RAV4H,SXAWD CNT,2.5 - 16V,CVT,S,E,G,\,\,"17,1","14,5",2022
Extra Grande,TOYOTA,RAV4H,S AWD CNT,2.5 - 16V,CVT,S,E,G,\,\,"17,1","14,5",2022
Extra Grande,TOYOTA,CAMRY,HV,2.5-16V,CVT,S,E,G,\,\,"17,4","15,3",2022
Extra Grande,VW,JETTA,GLI 350 TSI,2.0-16V,DCT-7,S,E,G,\,\,"9,9","12,2",2022
Minivan,CHEVROLET,SPIN,AT PREMIER,1.8L -8V,A-6,S,E,F,"6,9","8,7",10,"12,4",2022
Minivan,CHEVROLET,SPIN,AT ACT7,1.8L -8V,A-6,S,E,F,"6,9","8,7",10,"12,4",2022
Minivan,CHEVROLET,SPIN,AT ACT7,1.8L -8V,A-6,S,E,F,"6,9","8,6","9,8","12,3",2022
Minivan,CHEVROLET,SPIN,AT PREMIER,1.8L -8V,A-6,S,E,F,"6,9","8,6","9,8","12,3",2022
Minivan,CHEVROLET,SPIN,AT LT7,1.8L -8V,A-6,S,E,F,"6,9","8,6","9,8","12,3",2022
Minivan,CHEVROLET,SPIN,AT LT7,1.8L -8V,A-6,S,E,F,"6,9","8,7",10,"12,4",2022
Minivan,KIA,CARNIVAL,EX,3.5 - 24V,A-8,S,E,G,\,\,"7,3","9,9",2022
Minivan,KIA,CARNIVAL,LX,3.5 - 24V,A-8,S,E,G,\,\,"7,3","9,9",2022
Minivan,KIA,CARNIVAL,SX,3.5 - 24V,A-8,S,E,G,\,\,"7,3","9,9",2022
Minivan,KIA,CARNIVAL,EX MY23,3.5 - 24V,A-8,S,E,G,\,\,"7,1","9,7",2022
Minivan,KIA,CARNIVAL,LX MY23,3.5 - 24V,A-8,S,E,G,\,\,"7,1","9,7",2022
Minivan,KIA,CARNIVAL,SX MY23,3.5 - 24V,A-8,S,E,G,\,\,"7,1","9,7",2022
Utilitário Esportivo Compacto,BMW,X1,sDrive 18i GP,1.5 - 12V,A-7,S,E,G,\,\,"11,4","13,5",2022
Utilitário Esportivo Compacto,BMW,X1,sDrive 18i GP,1.5 - 12V,A-7,S,E,G,\,\,"11,4","13,5",2022
Utilitário Esportivo Compacto,BMW,X1,sDrive 20i X Line,2.0 - 16V,A-7,S,E,G,\,\,"10,7",13,2022
Utilitário Esportivo Compacto,BMW,X1,sDrive 20i X Line,2.0 - 16V,A-7,S,E,G,\,\,"10,7",13,2022
Utilitário Esportivo Compacto,BMW,X1,sDrive 20i M Sport,2.0 - 16V,A-7,S,E,G,\,\,"10,6","12,9",2022
Utilitário Esportivo Compacto,BMW,X1,sDrive 20i M Sport,2.0 - 16V,A-7,S,E,G,\,\,"10,6","12,9",2022
Utilitário Esportivo Compacto,CAOA CHERY,TIGGO 3X,PRO,1.5 -16V,CVT,S,E,F,"7,3","8,4","10,6","12,2",2022
Utilitário Esportivo Compacto,CAOA CHERY,TIGGO 3X,PLUS,1.5 -16V,CVT,S,E,F,"7,3","8,4","10,6","12,2",2022
Utilitário Esportivo Compacto,CAOA CHERY,TIGGO 3X,LIMITED,1.5 -16V,CVT,S,E,F,"7,3","8,4","10,6","12,2",2022
Utilitário Esportivo Compacto,CAOA CHERY,TIGGO 3X,T TA,1.5 -16V,CVT,S,E,F,"7,3","8,4","10,6","12,2",2022
Utilitário Esportivo Compacto,CAOA CHERY,TIGGO 3X,TX TA,1.5 -16V,CVT,S,E,F,"7,3","8,4","10,6","12,2",2022
Utilitário Esportivo Compacto,CAOA CHERY,TIGGO 3X,TXS TA,1.5 -16V,CVT,S,E,F,"7,3","8,4","10,6","12,2",2022
Utilitário Esportivo Compacto,CAOA CHERY,TIGGO 3X,S TA,1.5 -16V,CVT,S,E,F,"7,3","8,4","10,6","12,2",2022
Utilitário Esportivo Compacto,CAOA CHERY,TIGGO 3X,ST TA,1.5 -16V,CVT,S,E,F,"7,3","8,4","10,6","12,2",2022
Utilitário Esportivo Compacto,CAOA CHERY,TIGGO 3X,STX TA,1.5 -16V,CVT,S,E,F,"7,3","8,4","10,6","12,2",2022
Utilitário Esportivo Compacto,CAOA CHERY,TIGGO 5X,PRO,1.5T -16V,CVT,S,E,F,"6,9","8,1","9,9","11,5",2022
Utilitário Esportivo Compacto,CAOA CHERY,TIGGO 5X,PLUS,1.5T -16V,CVT,S,E,F,"6,9","8,1","9,9","11,5",2022
Utilitário Esportivo Compacto,CAOA CHERY,TIGGO 5X,PLS 15T,1.5T -16V,CVT,S,E,F,"6,9","8,1","9,9","11,5",2022
Utilitário Esportivo Compacto,CAOA CHERY,TIGGO 5X,PRO 15T,1.5T -16V,CVT,S,E,F,"6,9","8,1","9,9","11,5",2022
Utilitário Esportivo Compacto,CAOA CHERY,TIGGO 5X,T,1.5T -16V,CVT,S,E,F,"6,9","8,1","9,9","11,5",2022
Utilitário Esportivo Compacto,CAOA CHERY,TIGGO 5X,TXS,1.5T -16V,CVT,S,E,F,"6,9","8,1","9,9","11,5",2022
Utilitário Esportivo Compacto,CAOA CHERY,TIGGO 5X,H,1.5T -16V,CVT,S,E,F,"8,7","8,8","11,8","12,3",2022
Utilitário Esportivo Compacto,CAOA CHERY,TIGGO 5X,PRO H A,1.5T -16V,CVT,S,E,F,"8,7","8,8","11,8","12,3",2022
Utilitário Esportivo Compacto,CAOA CHERY,TIGGO 5X,PRO H,1.5T -16V,CVT,S,E,F,"8,7","8,8","11,8","12,3",2022
Utilitário Esportivo Compacto,CHEVROLET,TRACKER,12T A,1.2T - 12 V,A-6,S,E,F,"7,2","9,2","10,4","13,2",2022
Utilitário Esportivo Compacto,CHEVROLET,TRACKER,12T A LTZ,1.2T - 12 V,A-6,S,E,F,"7,2","9,2","10,4","13,2",2022
Utilitário Esportivo Compacto,CHEVROLET,TRACKER,12T A PR,1.2T - 12 V,A-6,S,E,F,"7,2","9,2","10,4","13,2",2022
Utilitário Esportivo Compacto,CHEVROLET,TRACKER,T,1.0T - 12 V,M-6,S,E,F,"8,8","10,5","12,7","14,9",2022
Utilitário Esportivo Compacto,CHEVROLET,TRACKER,T A,1.0T - 12 V,A-6,S,E,F,"7,7","9,5","11,2","13,4",2022
Utilitário Esportivo Compacto,CHEVROLET,TRACKER,T A LT,1.0T - 12 V,A-6,S,E,F,"7,7","9,5","11,2","13,4",2022
Utilitário Esportivo Compacto,CHEVROLET,TRACKER,T A LTZ,1.0T - 12 V,A-6,S,E,F,"7,7","9,5","11,2","13,4",2022
Utilitário Esportivo Compacto,CHEVROLET,TRACKER,T A PR,1.0T - 12 V,A-6,S,E,F,"7,7","9,5","11,2","13,4",2022
Utilitário Esportivo Compacto,CITROEN,C4 CACTUS,FEEL AT,1.6 16V,A-6,S,E,F,"7,7","8,9","11,2","12,7",2022
Utilitário Esportivo Compacto,CITROEN,C4 CACTUS,FEEL P,1.6 16V,A-6,S,E,F,"7,7","8,9","11,2","12,7",2022
Utilitário Esportivo Compacto,CITROEN,C4 CACTUS,LIVE A,1.6 16V,A-6,S,E,F,"7,7","8,9","11,2","12,7",2022
Utilitário Esportivo Compacto,CITROEN,C4 CACTUS,SHINE,1.6 16V,A-6,S,E,F,"7,7","8,9","11,2","12,7",2022
Utilitário Esportivo Compacto,CITROEN,C4 CACTUS,XSE AT,1.6 16V,A-6,S,E,F,"7,7","8,9","11,2","12,7",2022
Utilitário Esportivo Compacto,CITROEN,C4 CACTUS,SHINE T,1.6 16V T,A-6,S,E,F,"8,2","9,5","11,7","13,4",2022
Utilitário Esportivo Compacto,CITROEN,C3,FEEL 1.0,1.0 6V,M-5,S,E,F,"9,3",10,"12,9","14,1",2022
Utilitário Esportivo Compacto,CITROEN,C3,LIVE 1.0,1.0 6V,M-5,S,E,F,"9,3",10,"12,9","14,1",2022
Utilitário Esportivo Compacto,CITROEN,C3,LIVE PK 1.0,1.0 6V,M-5,S,E,F,"9,3",10,"12,9","14,1",2022
Utilitário Esportivo Compacto,CITROEN,C3,FIRST ED 1.0,1.0 6V,M-5,S,E,F,"9,3",10,"12,9","14,1",2022
Utilitário Esportivo Compacto,CITROEN,C3,FEEL PK AT,1.6 16V,A-6,S,E,F,"7,2","8,5","10,3","12,4",2022
Utilitário Esportivo Compacto,CITROEN,C3,FIRST ED AT,1.6 16V,A-6,S,E,F,"7,2","8,5","10,3","12,4",2022
Utilitário Esportivo Compacto,CITROEN,C3,FEEL 1.6,1.6 16V,M-5,S,E,F,"7,8",9,"10,9","12,8",2022
Utilitário Esportivo Compacto,FIAT,ARGO,TREKKING,1.3-8V,M-5,S,E,F,"9,1",10,13,"14,4",2022
Utilitário Esportivo Compacto,FIAT,FASTBACK,AUDACE TF200,1.0 12V T,CVT-7,S,E,F,"8,4","10,2","11,9","14,6",2022
Utilitário Esportivo Compacto,FIAT,FASTBACK,DRIVE TF200,1.0 12V T,CVT-7,S,E,F,"8,4","10,2","11,9","14,6",2022
Utilitário Esportivo Compacto,FIAT,FASTBACK,IMPETUS TF200,1.0 12V T,CVT-7,S,E,F,"8,1","9,7","11,3","13,9",2022
Utilitário Esportivo Compacto,FIAT,FASTBACK,TURBO 270,1.0 12V T,A-6,S,E,F,"7,9","9,7","11,3","13,6",2022
Utilitário Esportivo Compacto,FIAT,PULSE,IMPETUS TF200,1.0 12V T,CVT-7,S,E,F,"8,5","10,2",12,"14,6",2022
Utilitário Esportivo Compacto,FIAT,PULSE,AUDACE TF200,1.0 12V T,CVT-7,S,E,F,"8,5","10,2",12,"14,6",2022
Utilitário Esportivo Compacto,FIAT,PULSE,DRIVE TF200,1.0 12V T,CVT-7,S,E,F,"8,5","10,2",12,"14,6",2022
Utilitário Esportivo Compacto,FIAT,PULSE,DRIVE AT,1.3-8V,CVT-7,S,E,F,"9,2","10,4","12,9","14,3",2022
Utilitário Esportivo Compacto,FIAT,PULSE,MT,1.3-8V,M-5,S,E,F,"9,1","10,1","12,6","14,7",2022
Utilitário Esportivo Compacto,Hyundai,CRETA,Comfort,1.0-12V T,A-6,S,E,F,"8,2","8,9",12,"12,2",2022
Utilitário Esportivo Compacto,Hyundai,CRETA,Limited,1.0-12V T,A-6,S,E,F,"8,2","8,9",12,"12,2",2022
Utilitário Esportivo Compacto,Hyundai,CRETA,Platinum,1.0-12V T,A-6,S,E,F,"8,2","8,9",12,"12,2",2022
Utilitário Esportivo Compacto,Hyundai,CRETA,Ultimate,2.0-16V,A-6,S,E,F,"7,7","8,9","10,9","12,5",2022
Utilitário Esportivo Compacto,Hyundai,CRETA,Action,1.6-16V,A-6,S,E,F,"7,1","8,1","10,1","11,5",2022
Utilitário Esportivo Compacto,Jac,e-JS4,e-JS4,Elétrico,A,S,E,E,\,\,"46,1","40,3",2022
Utilitário Esportivo Compacto,JEEP,RENEGADE,LIMITED TF,1.3 16V T,A-6,S,E,F,"7,7","9,1",11,"12,8",2022
Utilitário Esportivo Compacto,JEEP,RENEGADE,LONGITUDE TF,1.3 16V T,A-6,S,E,F,"7,7","9,1",11,"12,8",2022
Utilitário Esportivo Compacto,JEEP,RENEGADE,SPORT TF,1.3 16V T,A-6,S,E,F,"7,7","9,1",11,"12,8",2022
Utilitário Esportivo Compacto,NISSAN,Kicks,SENSE,1.6-16V,M-5,S,H,F,"7,8","9,1","11,6","13,3",2022
Utilitário Esportivo Compacto,NISSAN,Kicks,SENSE,1.6-16V,CVT,S,H,F,"7,8","9,6","11,4","13,9",2022
Utilitário Esportivo Compacto,NISSAN,Kicks,EXCLUSI,1.6-16V,CVT,S,H,F,"7,8","9,6","11,4","13,9",2022
Utilitário Esportivo Compacto,NISSAN,Kicks,ACTIVE,1.6-16V,CVT,S,H,F,"7,8","9,6","11,4","13,9",2022
Utilitário Esportivo Compacto,NISSAN,Kicks,ADVANCE,1.6-16V,CVT,S,H,F,"7,8","9,6","11,4","13,9",2022
Utilitário Esportivo Compacto,PEUGEOT,2008,GRF THP AT,1.6-16V T,A-6,S,E,F,"7,8","9,1","11,2","12,9",2022
Utilitário Esportivo Compacto,PEUGEOT,2008,GRIFFE EAT6,1.6-16V,A-6,S,E,F,"7,6","8,6",11,"12,4",2022
Utilitário Esportivo Compacto,PEUGEOT,2008,ALLURE EAT6,1.6-16V,A-6,S,E,F,"7,6","8,6",11,"12,4",2022
Utilitário Esportivo Compacto,PEUGEOT,2008,ALLURE PK,1.6-16V,A-6,S,E,F,"7,6","8,6",11,"12,4",2022
Utilitário Esportivo Compacto,Renault,Kwid,Zen,1.0-12V,M-5,S,E-H,F,"10,8",11,"15,3","15,7",2022
Utilitário Esportivo Compacto,Renault,Kwid,Intense,1.0-12V,M-5,S,E-H,F,"10,8",11,"15,3","15,7",2022
Utilitário Esportivo Compacto,Renault,Kwid,Outsider,1.0-12V,M-5,S,E-H,F,"10,8",11,"15,3","15,7",2022
Utilitário Esportivo Compacto,Renault,Kwid,Intense Biton,1.0-12V,M-5,S,E-H,F,"10,8",11,"15,3","15,7",2022
Utilitário Esportivo Compacto,Renault,Sandero,SZE,1.6-16V,M-5,S,E-H,F,"8,3","8,5","11,8","12,1",2022
Utilitário Esportivo Compacto,VW,NIVUS,"COMFORTLINE 200TSI
AUTOMÁTICO",1.0-12V,A - 6,S,E,F,"8,3","10,1","12,1","14,2",2022
Utilitário Esportivo Compacto,VW,NIVUS,HIGHLINE 200TSI AUTOMÁTICO,1.0-12V,A - 6,S,E,F,"8,3","10,1","12,1","14,2",2022
"Utilitário Esportivo Compacto
4x4",JEEP,RENEGADE,S (OPT 400),1.3 16V T,A-9,S,E,F,"6,3","7,6","9,1","10,8",2022
"Utilitário Esportivo Compacto
4x4",JEEP,RENEGADE,S,1.3 16V T,A-9,S,E,F,"6,3","7,6","9,1","10,8",2022
Utilitário Esportivo Grande,AUDI,Q3,Prestige,2.0 - 16V,A-8,S,E,G,\,\,"7,3","9,5",2022
Utilitário Esportivo Grande,AUDI,Q3,Performance,2.0 - 16V,A-8,S,E,G,\,\,"7,3","9,5",2022
Utilitário Esportivo Grande,AUDI,Q3,Prestige,2.0 - 16V,A-8,S,E,G,\,\,8,"10,3",2022
Utilitário Esportivo Grande,AUDI,Q3,Performance,2.0 - 16V,A-8,S,E,G,\,\,8,"10,3",2022
Utilitário Esportivo Grande,AUDI,Q3,Performance Black,2.0 - 16V,A-8,S,E,G,\,\,8,"10,3",2022
Utilitário Esportivo Grande,AUDI,Q3 Sportback,Performance,2.0 - 16V,A-8,S,E,G,\,\,"7,8",10,2022
Utilitário Esportivo Grande,AUDI,Q3 Sportback,Performance,2.0 - 16V,A-8,S,E,G,\,\,8,"10,1",2022
Utilitário Esportivo Grande,AUDI,Q3 Sportback,Performance Black,2.0 - 16V,A-8,S,E,G,\,\,8,"10,1",2022
Utilitário Esportivo Grande,BYD,TAN,AWD GS 680EV,Elétrico,A,S,E,E,\,\,"27,7","23,3",2022
Utilitário Esportivo Grande,CAOA CHERY,TIGGO 7,PRO,1.6-16V,DCT-7,S,E,G,\,\,"9,9","11,7",2022
Utilitário Esportivo Grande,CAOA CHERY,TIGGO 7 PRO,H,1.5T -16V,CVT,S,E,F,"8,5","8,6","11,6","11,4",2022
Utilitário Esportivo Grande,CAOA CHERY,TIGGO 7 PRO,HA,1.5T -16V,CVT,S,E,F,"8,5","8,6","11,6","11,4",2022
Utilitário Esportivo Grande,CAOA CHERY,TIGGO 8,PHEV,1.5T -16V,A,S,E,G,\,\,"30,3","26,9",2022
Utilitário Esportivo Grande,CAOA CHERY,TIGGO 8,TGDI,1.6 - 16V,DCT-8,S,E,G,\,\,"10,1",12,2022
Utilitário Esportivo Grande,JEEP,COMMANDER,OVERLAND T270,1.3 16V T,A-6,S,E,F,"6,9","8,3","9,8","11,8",2022
Utilitário Esportivo Grande,JEEP,COMMANDER,LIMITED T270,1.3 16V T,A-6,S,E,F,"6,9","8,3","9,8","11,8",2022
Utilitário Esportivo Grande,JEEP,COMPASS,LIMITED TF,1.3 16V T,A-6,S,E,F,"7,1","8,6","10,4","12,1",2022
Utilitário Esportivo Grande,JEEP,COMPASS,LONGITUDE TF,1.3 16V T,A-6,S,E,F,"7,1","8,6","10,4","12,1",2022
Utilitário Esportivo Grande,JEEP,COMPASS,SERIE S TF,1.3 16V T,A-6,S,E,F,"7,1","8,6","10,4","12,1",2022
Utilitário Esportivo Grande,JEEP,COMPASS,SPORT TF,1.3 16V T,A-6,S,E,F,"7,1","8,6","10,4","12,1",2022
Utilitário Esportivo Grande,KIA,SPORTAGE,TMHEV EX,1.6 - 16V,DCT-7,S,E,G,\,\,"11,5","12,1",2022
Utilitário Esportivo Grande,KIA,SPORTAGE,TMHEV LX,1.6 - 16V,DCT-7,S,E,G,\,\,"11,5","12,1",2022
Utilitário Esportivo Grande,KIA,SPORTAGE,TMHEV SX,1.6 - 16V,DCT-7,S,E,G,\,\,"11,5","12,1",2022
Utilitário Esportivo Grande,KIA,SPORTAGE,TMHEV GT,1.6 - 16V,DCT-7,S,E,G,\,\,"11,5","12,1",2022
Utilitário Esportivo Grande,KIA,SPORTAGE,TMHEV EXP,1.6 - 16V,DCT-7,S,E,G,\,\,"11,5","12,1",2022
Utilitário Esportivo Grande,LAMBORGHINI,URUS,--,4.0-32V,A-8,S,E,G,\,\,"4,9","6,9",2022
Utilitário Esportivo Grande,MASERATI,LEVANTE,MHEV,"2,0L-16V",A-8,S,E,G,\,\,"7,2","9,4",2022
Utilitário Esportivo Grande,Mitsubishi,Eclipse Cross,GLS,1.5T-16V,CVT,S,E,G,\,\,"10,4","12,2",2022
Utilitário Esportivo Grande,Mitsubishi,Eclipse Cross,HPE,1.5T-16V,CVT,S,E,G,\,\,"10,4","12,2",2022
Utilitário Esportivo Grande,Mitsubishi,Eclipse Cross,HPE-S,1.5T-16V,CVT,S,E,G,\,\,"10,4","12,2",2022
Utilitário Esportivo Grande,PEUGEOT,3008,GT LINE,1.6-16V T,A-6,S,E,G,\,\,"9,9","11,9",2022
Utilitário Esportivo Grande,PEUGEOT,3008,GRIFFE AT,1.6-16V T,A-6,S,E,G,\,\,"9,9","11,9",2022
Utilitário Esportivo Grande,PEUGEOT,3008,GT PACK A,1.6-16V T,A-6,S,E,G,\,\,"9,9","11,9",2022
Utilitário Esportivo Grande,Renault,Captur,Zen,1.3 - 16V,CVT,S,E-H,F,"7,7","8,2","10,9","11,6",2022
Utilitário Esportivo Grande,Renault,Captur,Intense,1.3 - 16V,CVT,S,E-H,F,"7,7","8,2","10,9","11,6",2022
Utilitário Esportivo Grande,Renault,Captur,Iconic Turbo,1.3 - 16V,CVT,S,E-H,F,"7,7","8,2","10,9","11,6",2022
Utilitário Esportivo Grande,Renault,Duster,Life,1.6 - 16V,CVT,S,E-H,F,"7,2","8,1","10,5","11,5",2022
Utilitário Esportivo Grande,Renault,Duster,Zen,1.6 - 16V,CVT,S,E-H,F,"7,2","8,1","10,5","11,5",2022
Utilitário Esportivo Grande,Renault,Duster,Intense,1.6 - 16V,CVT,S,E-H,F,"7,2","8,1","10,5","11,5",2022
Utilitário Esportivo Grande,Renault,Duster,Iconic,1.6 - 16V,CVT,S,E-H,F,"7,2","8,1","10,5","11,5",2022
Utilitário Esportivo Grande,Renault,Duster,Zen,1.6 - 16V,M-5,S,E,F,"8,1","8,5","11,6","12,3",2022
Utilitário Esportivo Grande,Renault,Duster,Iconic Turbo,1.3 - 16V,CVT,S,E-H,F,"7,7","8,4","10,8","11,5",2022
Utilitário Esportivo Grande,VW,TAOS,"COMFORTLINE 250TSI
AUTOMÁTICO",1.4-16V,A - 6,S,E,F,"7,6","9,1","10,9",13,2022
Utilitário Esportivo Grande,VW,TAOS,HIGHLINE 250TSI AUTOMÁTICO,1.4-16V,A - 6,S,E,F,"7,6","9,1","10,9",13,2022
Utilitário Esportivo Grande,VOLVO,XC40,6 ULTIMATE,Elétrico,A,S,E,E,\,\,"27,9","27,9",2022
Utilitário Esportivo Grande,VOLVO,XC40,6 PLUS,Elétrico,A,S,E,E,\,\,"27,9","27,9",2022
Utilitário Esportivo Grande,VOLVO,XC40,6 CORE,Elétrico,A,S,E,E,\,\,"27,9","27,9",2022
Utilitário Esportivo Grande,VOLVO,XC40,P6 RECHARGE,Elétrico,A,S,E,E,\,\,"27,9","27,9",2022
"Utilitário Esportivo Grande
4x4",BMW,X3,M40i,3.0 - 24V,A-8,S,E-H,G,\,\,"7,8","9,5",2022
"Utilitário Esportivo Grande
4x4",BMW,X3,xDrive 30e,2.0 - 16V,A-8,S,E-H,G,\,\,"19,4",21,2022
"Utilitário Esportivo Grande
4x4",BMW,X4,M40i,3.0 - 24V,A-8,S,E-H,G,\,\,"7,8","9,6",2022
"Utilitário Esportivo Grande
4x4",BMW,X4,xDrive 30i,2.0 - 16V,A-8,S,E-H,G,\,\,9,11,2022
"Utilitário Esportivo Grande
4x4",BMW,X5,xDrive45e,4.4 - 32V,A-8,S,E-H,G,\,\,"19,4","20,7",2022
"Utilitário Esportivo Grande
4x4",BMW,X6,xDrive 40i,3.0 - 24V,A-8,S,E-H,G,\,\,"7,8","9,2",2022
"Utilitário Esportivo Grande
4x4",BMW,X6,M COMPETITION,"4,4 - 32V",A-8,S,E-H,G,\,\,"5,9","7,3",2022
"Utilitário Esportivo Grande
4x4",JAGUAR,E-PACE,P250F,2.0-16V,A-9,S,E,F,"5,4",7,"7,5",10,2022
"Utilitário Esportivo Grande
4x4",JAGUAR,E-PACE,P250F RDYNS,2.0-16V,A-9,S,E,F,"5,4",7,"7,5",10,2022
"Utilitário Esportivo Grande
4x4",JAGUAR,E-PACE,P250F RDYNSE,2.0-16V,A-9,S,E,F,"5,4",7,"7,5",10,2022
"Utilitário Esportivo Grande
4x4",JAGUAR,E-PACE,P250F SE,2.0-16V,A-9,S,E,F,"5,4",7,"7,5",10,2022
"Utilitário Esportivo Grande
4x4",JAGUAR,E-PACE,P250F S,2.0-16V,A-9,S,E,F,"5,4",7,"7,5",10,2022
"Utilitário Esportivo Grande
4x4",JAGUAR,E-PACE,P250F,2.0-16V,A-9,S,E,F,"5,4",7,"7,5",10,2022
"Utilitário Esportivo Grande
4x4",JAGUAR,E-PACE,P250F RDYNS,2.0-16V,A-9,S,E,F,"5,4",7,"7,5",10,2022
"Utilitário Esportivo Grande
4x4",JAGUAR,E-PACE,P250F RDYNSE,2.0-16V,A-9,S,E,F,"5,4",7,"7,5",10,2022
"Utilitário Esportivo Grande
4x4",JAGUAR,F-PACE,P550 SVR,5.0-32V,A-8,S,E,G,\,\,"5,6","8,4",2022
"Utilitário Esportivo Grande
4x4",JAGUAR,F-PACE,P340,3.0-24V,A-8,S,E,G,\,\,"7,2","9,4",2022
"Utilitário Esportivo Grande
4x4",JAGUAR,F-PACE,P340 RDYN S,3.0-24V,A-8,S,E,G,\,\,"7,2","9,4",2022
"Utilitário Esportivo Grande
4x4",JAGUAR,F-PACE,P340 RDYN SE,3.0-24V,A-8,S,E,G,\,\,"7,2","9,4",2022
"Utilitário Esportivo Grande
4x4",JAGUAR,F-PACE,P340 RDYNHSE,3.0-24V,A-8,S,E,G,\,\,"7,2","9,4",2022
"Utilitário Esportivo Grande
4x4",JAGUAR,F-PACE,P340 SE,3.0-24V,A-8,S,E,G,\,\,"7,2","9,4",2022
"Utilitário Esportivo Grande
4x4",JAGUAR,F-PACE,PHEV,2.0-16V,A-8,S,E,G,\,\,"19,8","25,6",2022
"Utilitário Esportivo Grande
4x4",JAGUAR,F-PACE,PHEV SE,2.0-16V,A-8,S,E,G,\,\,"19,8","25,6",2022
"Utilitário Esportivo Grande
4x4",JAGUAR,F-PACE,PHEV RDYN S,2.0-16V,A-8,S,E,G,\,\,"19,8","25,6",2022
"Utilitário Esportivo Grande
4x4",JAGUAR,F-PACE,PHEV RDYN SE,2.0-16V,A-8,S,E,G,\,\,"19,8","25,6",2022
"Utilitário Esportivo Grande
4x4",JAGUAR,F-PACE,PHEV RDYNHSE,2.0-16V,A-8,S,E,G,\,\,"19,8","25,6",2022
"Utilitário Esportivo Grande
4x4",JAGUAR,F-PACE,P340,3.0-24V,A-8,S,E,G,\,\,"7,4",10,2022
"Utilitário Esportivo Grande
4x4",JAGUAR,F-PACE,P340 RDYN S,3.0-24V,A-8,S,E,G,\,\,"7,4",10,2022
"Utilitário Esportivo Grande
4x4",JAGUAR,F-PACE,P340 RDYN SE,3.0-24V,A-8,S,E,G,\,\,"7,4",10,2022
"Utilitário Esportivo Grande
4x4",JAGUAR,F-PACE,P340 RDYNHSE,3.0-24V,A-8,S,E,G,\,\,"7,4",10,2022
"Utilitário Esportivo Grande
4x4",JAGUAR,F-PACE,P340 SE,3.0-24V,A-8,S,E,G,\,\,"7,4",10,2022
"Utilitário Esportivo Grande
4x4",JEEP,COMPASS,LONGITUDE TD,2.0 T,A-9,S,E,D,\,\,"10,7","13,8",2022
"Utilitário Esportivo Grande
4x4",JEEP,COMPASS,SPORT TD,2.0 T,A-9,S,E,D,\,\,"10,7","13,8",2022
"Utilitário Esportivo Grande
4x4",JEEP,COMPASS,LIMITED TD,2.0 T,A-9,S,E,D,\,\,"10,5","13,9",2022
"Utilitário Esportivo Grande
4x4",JEEP,COMPASS,LIMITED TD,2.0 T,A-9,S,E,D,\,\,"10,5","13,9",2022
