categoria,marca,modelo,motor,versao,transmissao,ar_cond,direcao,combustivel,km_etanol_cidade,km_etanol_estrada,km_gasolina_cidade,km_gasolina_estrada,ano
Compacto,Renault,Sandero RS,2.0 RS,2.0-16V,M6,S,E-H,F,"6,9","7,7","9,9","11,1",2019
Médio,NISSAN,NEW VERSA,10 Conforto / 10 S,1.0 - 12V,M-5,S,E,F,"8,8","10,5","12,9","15,3",2019
Médio,NISSAN,NEW VERSA,16 S / 16 SV / 16 SL,1.6 - 16V,M-5,S,E,F,"8,4","10,0","12,6","14,4",2019
Médio,NISSAN,NEW VERSA,16 SV / 16 SL / 16 UNIQUE,1.6 - 16V,CVT,S,E,F,"7,8","10,0","11,6","14,1",2019
Médio,AUDI,A1 Sportback,Attraction,1.4-16V,DCT-7,S,E,G,\,\,"12,6","15,2",2019
Médio,AUDI,A1 Sportback,Ambition,1.8-16V,DCT-7,S,E,G,\,\,"10,7","13,1",2019
Médio,AUDI,A3 Sportback,Attraction / Ambiente,1.4-16V,DCT-7,S,E,G,\,\,"11,6","14,4",2019
Médio,AUDI,RS3 Sportback,-,2.5-20V,DCT-7,S,E,G,\,\,"7,6","9,9",2019
Médio,TOYOTA,ETIOS SEDÃ,X / XS / XLS / X PLUS / PLATINUM,1.5-16V,M-6,S,E,F,"8,5","10,3","12,5","15,0",2019
Médio,TOYOTA,ETIOS SEDÃ,X / XS / XLS / X PLUS / PLATINUM,1.5-16V,A-4,S,E,F,"8,4","10,4","12,2","14,9",2019
Médio,TOYOTA,PRIUS,NGA / NGA Top,1.8-16V,CVT,S,E,G,\,\,"18,9","17,0",2019
Médio,TOYOTA,"YARIS
HATCHBACK",XL,1.3 - 16V,M-6,S,E,F,"8,4","10,0","12,1","14,2",2019
Médio,TOYOTA,"YARIS
HATCHBACK",XL / XL PLUS TECH,1.3 - 16V,CVT,S,E,F,"9,0","9,9","13,1","14,2",2019
Médio,TOYOTA,"YARIS
HATCHBACK",XS / X-WAY / XLS,1.5 - 16V,CVT,S,E,F,"8,8","10,0","12,6","13,8",2019
Médio,TOYOTA,YARIS SEDÃ,XL,1.5 - 16V,M-6,S,E,F,"8,3","10,1","12,0","14,6",2019
Médio,TOYOTA,YARIS SEDÃ,XL / XL PLUS TECH / XS / XLS,1.5 - 16V,CVT,S,E,F,"9,0","10,6","13,0","14,5",2019
Médio,LEXUS,CT200H,CT200H / F SPORT,1.8-16V,CVT,S,E,G,\,\,"15,7","14,2",2019
Médio,KIA,RIO,EX / LX 1.6 FF MT HB,1.6 - 16V,M-6,S,E,F,"7,0","9,4","10,2","13,8",2019
Médio,KIA,RIO,EX / LX 1.6 FF AT HB,1.6 - 16V,A-6,S,E,F,"7,2","9,3","10,5","13,4",2019
Médio,CHEVROLET,"COBALT
(MY19)",1.4 LT,1.4L-8V,M-6,S,E,F,"8,5","10,4","12,5","15,1",2019
Médio,CHEVROLET,"COBALT
(MY19)",1.4 LTZ,1.4L-8V,M-6,S,E,F,"8,5","10,4","12,5","15,1",2019
Médio,CHEVROLET,"COBALT
(MY19)",1.8 AT ELITE,1.8L-8V,A-6,S,E,F,"7,6","10,0","11,1","14,4",2019
Médio,CHEVROLET,"COBALT
(MY19)",1.8 AT LTZ,1.8L-8V,A-6,S,E,F,"7,6","10,0","11,1","14,4",2019
Médio,CHEVROLET,"COBALT
(MY19)",1.8M LT,1.8L-8V,M-6,S,E,F,"8,3","10,4","12,1","15,1",2019
Médio,CHEVROLET,"COBALT
(MY19)",1.8M LTZ,1.8L-8V,M-6,S,E,F,"8,3","10,4","12,1","15,1",2019
Médio,CHEVROLET,"PRISMA
(MY19)",1.4AT LTZ,1.4L - 8V,A-6,S,E,F,"8,0","10,0","11,7","14,6",2019
Médio,CHEVROLET,"PRISMA
(MY19)",1.4MT LTZ,1.4L - 8V,M-6,S,E,F,"8,5","10,5","12,5","15,3",2019
Médio,CHEVROLET,"PRISMA
(MY19)",1.0MT LT,1.0L - 8V,M-6,S,E,F,"8,9","10,8","13,1","15,8",2019
Médio,CHEVROLET,"PRISMA
(MY19)",1.4AT ADV,1.4L - 8V,A-6,S,E,F,"8,0","10,0","11,7","14,6",2019
Médio,CHEVROLET,"PRISMA
(MY19)",1.4AT LT,1.4L - 8V,A-6,S,E,F,"8,0","10,0","11,7","14,6",2019
Médio,CHEVROLET,"PRISMA
(MY19)",1.4MT LT,1.4L - 8V,M-6,S,E,F,"8,5","10,5","12,5","15,3",2019
Médio,CHEVROLET,"PRISMA JOY
(MY19)",10MT JOYE,1.0L - 8V,M-6,S,E,F,"8,7","10,9","12,9","15,6",2019
Médio,CHEVROLET,Spin (MY19),1.8L MT LT (5L),1.8L-8V,M-6,S,E,F,"8,0","9,3","11,7","13,6",2019
Médio,CHEVROLET,Spin (MY19),1.8L MT LS E (5L),1.8L-8V,M-6,S,E,F,"8,0","9,3","11,7","13,6",2019
Médio,CHEVROLET,Spin (MY19),AT ACT (5L),1.8L-8V,A-6,S,E,F,"7,0","8,3","10,3","12,0",2019
Médio,CHEVROLET,Spin (MY19),AT LT (5L),1.8L-8V,A-6,S,E,F,"7,3","9,0","10,7","13,1",2019
Médio,HONDA,City,DX,1.5-16V,M-5,S,E,F,"8,6","10,3","12,4","14,6",2019
Médio,HONDA,City,DX / LX / EX / EXL / PERSONAL,1.5-16V,CVT,S,E,F,"8,5","10,3","12,3","14,5",2019
Médio,FORD,Ka Sedan,SE,1.0-12V,M-5,S,E,F,"9,2","10,7","13,4","15,5",2019
Médio,FORD,Ka Sedan,SE,1.5-12V,A-6,S,E,F,"7,8","10,1","11,0","14,2",2019
Médio,FORD,Ka Sedan,Titanium,1.5-12V,A-6,S,E,F,"7,6","10,1","10,9","14,0",2019
Médio,FORD,Ka Sedan,SE / SEL,1.5-12V,M-5,S,E,F,"8,4","10,3","12,5","15,0",2019
Médio,FORD,"New Fiesta
Sedan",SEL / Titanium,1.6-16V,DCT-6,S,E,F,"7,6","9,8","11,1","14,3",2019
Médio,FORD,"New Fiesta
Sedan",SEL / Titanium,1.6-16V,M-5,S,E,F,"8,2","9,8","11,6","14,2",2019
Médio,SSANGYONG,XLV,G DLX / G STD,1.6-16V,A-6,S,E,G,\,\,"9,1","11,8",2019
Médio,SSANGYONG,TIVOLI,G DLX / G STD,1.6-16V,A-6,S,E,G,\,\,"8,9","11,7",2019
Médio,VOLVO,"V40 (aro 17"")","T4 Inscription
2.0 T4 Kinetic
T4 Momentum
T4 R-Design
T4 Summum",2.0-16V,DCT-6,S,E,G,\,\,"10,1","12,9",2019
Médio,VOLVO,"V40 (aro 18"")","T4 Inscription
2.0 T4 Kinetic
2.0 T4 Momentum
T4 R-Design
T4 Summum",2.0-16V,DCT-6,S,E,G,\,\,"9,6","12,4",2019
Médio,VOLVO,V40,"2.0 T5 Comfort / 2.0 T5 Dynamic /
2.0 T5 Kinetic / 2.0 T5 Momentum /
2.0 T5 R-Design / 2.0 T5 Top",2.0-16V,A-8,S,E,G,\,\,"9,7","12,5",2019
Médio,BMW,220i,CAT ActiveFlex,2.0 - 16v,A-8,S,E-H,F,"7,1","8,7","10,5","12,9",2019
Médio,MINI,Cooper,S Clubman,2.0 - 16v,A-8,S,E-H,G,\,\,"10,5","12,6",2019
Médio,BMW,M140i,-,3.0 - 24v,A-8,S,E-H,G,\,\,"9,4","12,0",2019
Médio,MINI,Countryman,Cooper S,2.0 - 16v,A-8,S,E-H,G,\,\,"10,2","12,0",2019
Médio,MINI,Countryman,Cooper S ALL4,2.0 - 16v,A-8,S,E-H,G,\,\,"9,4","11,5",2019
Médio,MINI,Countryman,Cooper,1.5 - 12v,A-6,S,E-H,G,\,\,"10,1","10,6",2019
Médio,MINI,Countryman,JCW,2.0 - 16v,A-8,S,E-H,G,\,\,"9,3","11,3",2019
Médio,BMW,120i,Gasolina,2.0 - 16v,A-8,S,E-H,G,\,\,"10,6","12,9",2019
Médio,BMW,125i,Gasolina,2.0 - 16v,A-8,S,E-H,G,\,\,"10,2","12,2",2019
Médio,BMW,i3,REX 94Ah,0.6 - 8v,A-1,S,E-H,G,\,\,"24,9","21,5",2019
Médio,VW,Golf,COMFORTLINE,1.0-12V,A-6,S,E,F,"8,0","10,2","11,4","14,2",2019
Médio,VW,Golf,HIGHLINE,1.4-16V,A-6,S,E,F,"7,5","9,4","11,4","13,8",2019
Médio,VW,Golf,GTI,2.0-16V,DCT-6,S,E,G,\,\,"9,9","12,2",2019
Médio,VW,Polo,"200 TSI Comfortline (R15"")",1.0-12V,A-6,S,E,F,"8,0","9,8","11,6","14,1",2019
Médio,VW,Polo,"200 TSI Comfortline (R16"") /
200 TSI Highline",1.0-12V,A-6,S,E,F,"7,9","9,5","11,4","13,9",2019
Médio,VW,Spacefox,Trendline,1.6-8V,M-5,S,E,F,"7,8","9,5","11,1","13,6",2019
Médio,VW,Spacefox,Trendline (I-Motion),1.6-8V,MTA-5,S,E,F,"7,7","9,3","11,1","13,2",2019
Médio,VW,Virtus,"200 TSI Comfortline /
200 TSI Highline",1.0-12V,A-6,S,E,F,"7,8","10,2","11,2","14,6",2019
Médio,VW,Voyage,(Rodas aro 14),1.0-12V,M-5,S,H,F,"8,9","10,6","13,4","15,6",2019
Médio,VW,Voyage,(Rodas aro 15),1.0-12V,M-5,S,H,F,"9,1","10,6","13,1","15,1",2019
Médio,Hyundai,HB20S,Unique / Comfort Plus / Style,1.0-12V,M-5,S,H,F,"8,5","9,8","12,0","14,0",2019
Médio,Hyundai,HB20S,Comfort Plus / Style,1.6-16V,M-6,S,H,F,"8,1","9,8","11,5","14,0",2019
Médio,Hyundai,HB20S,Comfort Plus / Style / Premium,1.6-16V,A-6,S,H,F,"7,0","9,3","10,2","12,9",2019
Médio,Hyundai,HB20S,Comfort Plus / Style,"1.0-12V
Turbo",M-6,S,H,F,"8,4","10,5","11,9","15,2",2019
Médio,FIAT,CRONOS,DRIVE,1.3 – 8V,M-5,S,E,F,"8,5","10,3","12,4","14,8",2019
Médio,FIAT,CRONOS,DRIVE GSR,1.3 – 8V,MTA-5,S,E,F,"8,8","10,4","12,7","14,8",2019
Médio,FIAT,CRONOS,PRECISION,1.8 - 16V,M-5,S,E,F,"8,0","9,6","11,6","13,8",2019
Médio,FIAT,CRONOS,PRECISION,1.8 - 16V,A-6,S,E,F,"7,2","9,6","10,3","13,3",2019
Médio,FIAT,CRONOS,DRIVE,1.8 - 16V,A-6,S,E,F,"7,2","9,6","10,3","13,3",2019
Médio,FIAT,DOBLÓ,ESSENCE,1.8-16V,M-5,S,H,F,"6,4","7,0","9,3","10,2",2019
Médio,FIAT,GRAND SIENA,ATTRACTIVE,1.0-8V,M-5,S,H,F,"7,9","9,5","11,2","13,6",2019
Médio,FIAT,GRAND SIENA,ATTRACTIVE,1.4-8V,M-5,S,H,F,"7,7","9,4","11,1","13,5",2019
Médio,FIAT,WEEKEND,ADVENTURE,1.4-8V,M-5,S,H,F,"7,1","8,3","10,4","12,0",2019
Médio,Renault,Logan,Dynamique / Expression,1.6-16V,MTA-5,S,E-H,F,"7,9","9,1","11,8","13,4",2019
Médio,Renault,Logan,Authentique / Expression,1.0-12V,M5,S,E-H,F,"9,4","10,2","14,0","14,9",2019
Médio,Renault,Logan,Dynamique / Expression,1.6-16V,M5,S,E-H,F,"8,7","9,7","13,0","14,1",2019
Médio,Renault,ZOE NR,Intens / Life,Elétrico,AUT,S,E,G,\,\,"32,2","26,7",2019
Médio,Renault,ZOE LR,Intens LR / Life LR / ULT LR,Elétrico,AUT,S,E,G,\,\,"31,9","26,9",2019
Grande,NISSAN,NOVO SENTRA,20 S / 20 SV / 20 SL,2.0 - 16V,CVT,S,E,F,"6,7","9,1","9,9","12,7",2019
Grande,Citroën,C4 Lounge,LIVE AUT / FEEL AUT / SHINE AUT,"1.6 THP
16V Flex",M-6,S,E-H,F,"7,3","9,0","10,9","13,2",2019
Grande,Citroën,C4 Picasso,Intensive,"1.6 THP
16V",A-6,S,E-H,G,\,\,"9,9","12,2",2019
Grande,AUDI,A3 Cabriolet,-,2.0-16V,DCT-7,S,E,G,\,\,"9,9","11,6",2019
Grande,AUDI,A3 Sedan,Attraction/Ambiente,1.4-16V,A-6,S,E,F,"7,8","9,9","11,7","14,2",2019
Grande,AUDI,A3 Sedan,Ambition,2.0-16V,DCT-6,S,E,G,\,\,"10,3","12,8",2019
Grande,AUDI,RS3 Sedan,-,2.5-20V,DCT-7,S,E,G,\,\,"7,6","9,9",2019
Grande,AUDI,Q3,Attraction / Ambiente / Ambition,1.4-16V,DCT-6,S,E,F,"6,9","8,1","10,2","11,9",2019
Grande,AUDI,Q3,Attraction / Ambiente,2.0-16V,DCT-7,S,E,G,\,\,"8,6","10,6",2019
Grande,AUDI,Q3,Ambiente / Ambition,2.0-16V,DCT-7,S,E,G,\,\,"8,5","10,5",2019
Grande,AUDI,RSQ3,-,2.5-20V,DCT-7,S,E,G,\,\,"7,6","9,6",2019
Grande,CAOA CHERY,ARRIZO 5,RX / RXT,1.5T -16V,CVT,S,E,F,"6,7","8,4","9,9","12,1",2019
Grande,SUBARU,WRX,2.0,2.0-16V,CVT,S,E,G,\,\,"8,6","11,1",2019
Grande,SUBARU,WRX,STI 2.5,2.5-16V,M-6,S,E,G,\,\,"6,2","7,9",2019
Grande,HYUNDAI,ELANTRA,B,2.0-16V,A-6,S,E,F,"6,9","9,7","10,1","13,8",2019
Grande,TOYOTA,COROLLA,GLI,1.8-16V,M-6,S,E,F,"7,4","9,1","10,7","13,2",2019
Grande,TOYOTA,COROLLA,GLI,1.8-16V,CVT,S,E,F,"7,8","9,2","11,4","13,2",2019
Grande,TOYOTA,COROLLA,ALTIS / XEI / XRS,2.0-16V,CVT,S,E,F,"7,2","8,8","10,6","12,6",2019
Grande,LEXUS,IS200,LUXURY / F SPORT,2.0-16V,A-8,S,E,G,\,\,"8,0","10,6",2019
Grande,KIA,CERATO,FF EX4/ LX4/ SX4 ATNB,1.6 - 16V,A-6,S,E,F,"7,0","9,3","10,1","12,6",2019
Grande,CHEVROLET,Cruze (MY19),LT NB AT,1.4T-16V,A-6,S,E,F,"7,8","10,1","11,5","14,6",2019
Grande,CHEVROLET,Cruze (MY19),LTZ NB AT,1.4T-16V,A-6,S,E,F,"7,6","9,9","11,1","14,2",2019
Grande,CHEVROLET,"Novo Cruze
Sport6 (MY19)",LT HB AT,1.4T-16V,A-6,S,E,F,"7,6","9,3","11,3","13,6",2019
Grande,CHEVROLET,"Novo Cruze
Sport6 (MY19)",LTZ HB AT,1.4T-16V,A-6,S,E,F,"7,6","9,3","11,3","13,6",2019
Grande,HONDA,Civic,SPORT,2.0-16V,M-6,S,E,F,"7,1","9,2","10,2","13,4",2019
Grande,HONDA,Civic,EX / EX-L / SPORT,2.0-16V,CVT,S,E,F,"7,2","8,9","10,5","13,0",2019
Grande,HONDA,Civic,TOURING,1.5T-16V,CVT,S,E,G,\,\,"11,8","14,4",2019
Grande,HONDA,CIVIC,Coupe Si,1.5T-16V,M-6,S,E,G,\,\,"11,2","13,7",2019
Grande,FORD,Focus Fastback,SE / Titanium,2.0-16V,DCT-6,S,E,F,"6,7","9,2","9,7","13,0",2019
Grande,FORD,Focus Hatch,SE,1.6-16V,DCT-6,S,H,F,"7,2","9,0","10,4","13,0",2019
Grande,FORD,Focus Hatch,SE,1.6-16V,M-5,S,E,F,"7,5","9,3","10,8","13,6",2019
Grande,FORD,Focus Hatch,SE / Titanium,2.0-16V,DCT-6,S,E,F,"6,7","9,2","9,7","13,0",2019
Grande,MASERATI,LEVANTE,S,3.0-24V,A-8,S,E,G,\,\,"6,1","8,6",2019
Grande,BMW,320i,ActiveFlex,2.0 - 16v,A-8,S,E-H,F,"6,7","8,8","9,8","12,8",2019
Grande,BMW,328i,ActiveFlex,2.0 - 16v,A-8,S,E-H,F,"6,4","8,5","9,8","12,5",2019
Grande,BMW,X1,sDrive20i ActiveFlex,2.0 - 16v,A-8,S,E-H,F,"6,9","8,4","10,0","12,1",2019
Grande,BMW,X1,xDrive25i ActiveFlex,2.0 - 16v,A-8,S,E-H,F,"6,6","8,1","9,4","11,4",2019
Grande,BMW,X2,sDrive 18i Active Flex,1.5 - 12v,A-6,S,E-H,F,"7,4","8,7","10,6","12,5",2019
Grande,BMW,X2,sDrive 20i Active Flex,2.0 - 16v,A-8,S,E-H,F,"6,8","8,8","10,4","13,1",2019
Grande,VW,Golf Variant,"COMFORTLINE /
HIGHLINE",1.4-16V,A-6,S,E,F,"7,5","8,8","11,1","13,0",2019
Grande,VW,Jetta,"250 TSI/
COMFORTLINE 250 TSI /
R-LINE 250 TSI",1.4-16V,A-6,S,E,F,"7,4","9,6","10,9","14,0",2019
Grande,Mitsubishi,Lancer,HL / HL-T,2.0-16V,CVT,S,H,G,\,\,"10,2","11,7",2019
Grande,Mercedes-Benz,GLA200 FF,STYLE,1.6 - 16V,DCT 7,S,E,F,"6,9","8,8","10,0","12,7",2019
Grande,Renault,Fluence,Dynamique / Expression / Privilège,2.0-16V,M6,S,E,F,"6,4","8,1","9,5","11,8",2019
Grande,Renault,Fluence,Dynamique / Expression / Privilège,2.0-16V,CVT,S,E,F,"6,1","7,4","8,7","10,7",2019
Grande,Renault,Fluence,GT Line,2.0-16V,CVT,S,E,F,"6,1","7,4","8,7","10,7",2019
Grande,Renault,Fluence,Dynamique Plus,2.0-16V,CVT,S,E,F,"6,1","7,4","8,7","10,7",2019
Extra Grande,AUDI,A4 Sedan,Attraction / Ambiente,2.0-16V,DCT-7,S,E,G,\,\,"11,0","14,3",2019
