categoria,marca,modelo,motor,versao,transmissao,ar_cond,direcao,combustivel,km_etanol_cidade,km_etanol_estrada,km_gasolina_cidade,km_gasolina_estrada,ano
GRANDE,RENAULT,Fluence,2.0­16V,Expression,CVT,S,E,F,"5,9","7,5","8,6","10,9",2015
GRANDE,RENAULT,Fluence,2.0­16V,Privilège,CVT,S,E,F,"5,9","7,5","8,6","10,9",2015
GRANDE,SUBARU,Forester,2.0­16V,L,CVT,S,E,G,\,\,10,"14,4",2015
GRANDE,SUBARU,Forester,2.0­16V,S,CVT,S,E,G,\,\,10,"14,4",2015
GRANDE,SUBARU,Forester,2.0­16V,XT,CVT,S,E,G,\,\,"9,2","12,8",2015
GRANDE,TOYOTA,Corolla,1.8­16V,Gli,M­6,S,E,F,"7,3","9,1","10,7","13,2",2015
GRANDE,TOYOTA,Corolla,1.8­16V,Gli,CVT,S,E,F,"7,8","9,2","11,4","13,2",2015
GRANDE,TOYOTA,Corolla,2.0­16V,Altis,CVT,S,E,F,"7,2","8,8","10,6","12,6",2015
GRANDE,TOYOTA,Corolla,2.0­16V,Xei,CVT,S,E,F,"7,2","8,8","10,6","12,6",2015
GRANDE,VOLKSWAGEN,Golf Variant,1.4­16V,Comfortline,DCT­7,S,E,G,\,\,"11,3","13,1",2015
GRANDE,VOLKSWAGEN,Golf Variant,1.4­16V,Highline,DCT­7,S,E,G,\,\,"11,3","13,1",2015
GRANDE,VOLKSWAGEN,Jetta,2.0­16V,"Highline TSI
DSG",DCT­6,S,E­H,G,\,\,"8,9","12,1",2015
"EXTRA
GRANDE",AUDI,A4,1.8­16V,"Sedan
Attraction",CVT,S,E­H,G,\,\,"8,7","11,3",2015
"EXTRA
GRANDE",AUDI,A4,1.8­16V,"Avant
Ambiente",CVT,S,E­H,G,\,\,"8,5","9,2",2015
"EXTRA
GRANDE",AUDI,A5,1.8­16V,"Sportback
Attraction",CVT,S,E­H,G,\,\,"8,5","9,2",2015
"EXTRA
GRANDE",AUDI,A5,2.0­16V,"Sportback
Ambition",DCT­7,S,E­H,G,\,\,9,"12,9",2015
"EXTRA
GRANDE",AUDI,A6,2.0­16V,"Sedan
Ambiente",DCT­7,S,E­H,G,\,\,"8,3","9,5",2015
"EXTRA
GRANDE",AUDI,A6,3.0­24V,"Sedan
Ambition",DCT­7,S,E­H,G,\,\,"7,7","10,6",2015
"EXTRA
GRANDE",AUDI,A7,3.0­24V,"Sportback
Ambition",DCT­7,S,E­H,G,\,\,"7,7","10,6",2015
"EXTRA
GRANDE",AUDI,A8,4.0­32V,Sedan,A­8,S,E­H,G,\,\,"7,1","10,3",2015
"EXTRA
GRANDE",AUDI,A8 L,3.0­24V,Longo,A­8,S,E­H,G,\,\,"7,7","11,1",2015
"EXTRA
GRANDE",AUDI,Q5,2.0­16V,Attraction,A­8,S,E­H,G,\,\,"7,1","8,5",2015
"EXTRA
GRANDE",AUDI,Q7,3.0­24V,Ambiente,A­8,S,E­H,G,\,\,"6,7","7,9",2015
"EXTRA
GRANDE",BMW,528i,2.0­16V,­,A­8,S,E­H,G,\,\,"7,3","11,3",2015
"EXTRA
GRANDE",BMW,535i,3.0­24V,­,A­8,S,E­H,G,\,\,"7,4","10,4",2015
"EXTRA
GRANDE",CHRYSLER,300C,3.6­24V,300C,A­8,S,H,G,\,\,"7,1","10,1",2015
"EXTRA
GRANDE",DODGE,Durango,3.6­24V,Limited,A­8,S,H,G,\,\,"6,5","8,5",2015
"EXTRA
GRANDE",FORD,Fusion,2.0­16V,FWD Titanium,A­6,S,E,G,\,\,"7,9","11,2",2015
"EXTRA
GRANDE",FORD,Fusion,2.0­16V,"AWD
Titanium",A­6,S,E,G,\,\,"7,9","11,2",2015
"EXTRA
GRANDE",FORD,Fusion,2.0­16V,Hydrid,CVT,S,E,G,\,\,"16,6","15,1",2015
"EXTRA
GRANDE",FORD,Fusion,2.5­16V,Flex SEL,A­6,S,E,F,"5,4","8,2","7,9","11,9",2015
"EXTRA
GRANDE",JAGUAR,XF,2.0­16V,Luxury,A­8,S,H,G,\,\,"6,9","9,7",2015
"EXTRA
GRANDE",JAGUAR,XF,3.0­24V,"SC Premium
Luxury",A­8,S,H,G,\,\,"6,6","9,5",2015
"EXTRA
GRANDE",JAGUAR,XF,3.0­24V,SC Portfolio,A­8,S,H,G,\,\,"6,6","9,5",2015
"EXTRA
GRANDE",JAGUAR,XF,2.0­16V,"Premium
Luxury",A­8,S,H,G,\,\,"6,9","9,7",2015
"EXTRA
GRANDE",JAGUAR,XJ,3.0­24V,Portfolio,A­8,S,H,G,\,\,"6,5","10,2",2015
"EXTRA
GRANDE",KIA,Optima,2.4­16V,"EX 2,4 AT",A­6,S,H,G,\,\,"7,4","9,2",2015
"EXTRA
GRANDE",KIA,Optima,2.0­16V,LX2,A­6,S,H,G,\,\,"8,7","11,8",2015
"EXTRA
GRANDE",KIA,Optima,2.0­16V,"EX2 2,0 AT",A­6,S,H,G,\,\,"8,7","11,8",2015
"EXTRA
GRANDE",KIA,Cadenza,3.5­24V,EX,A­6,S,H,G,\,\,"6,9","9,7",2015
"EXTRA
GRANDE",LEXUS,ES350,3.5­24V,­,A­6,S,E,G,\,\,"7,7",11,2015
"EXTRA
GRANDE",MERCEDES­BENZ,C180,1.6­16V,Estate,A­7,S,E,G,\,\,"9,2","13,6",2015
"EXTRA
GRANDE",MERCEDES­BENZ,C180,1.6­16V,­ ­ ­,A­7,S,E,G,\,\,"9,2","13,6",2015
"EXTRA
GRANDE",MERCEDES­BENZ,C200,2.0­16V,­ ­ ­,A­7,S,E,G,\,\,"8,9","12,1",2015
"EXTRA
GRANDE",MERCEDES­BENZ,C250,2.0­16V,­ ­ ­,A­7,S,E,G,\,\,"8,5","11,8",2015
"EXTRA
GRANDE",MERCEDES­BENZ,E250 Turbo,2.0­16V,­ ­ ­,A­7,S,E,G,\,\,"7,4","10,4",2015
"EXTRA
GRANDE",MERCEDES­BENZ,S63 AMG L 4M,5.5­32V,­ ­ ­,A­7,S,E,G,\,\,"6,3","9,3",2015
"EXTRA
GRANDE",NISSAN,Altima,2.5­16V,SL,CVT,S,E­H,G,\,\,"10,1","13,1",2015
"EXTRA
GRANDE",PEUGEOT,408,2.0­16V,Allure,A­6,S,E­H,F,"5,6","7,8","8,2","11,1",2015
"EXTRA
GRANDE",PEUGEOT,408,2.0­16V,Griffe,A­6,S,E­H,F,"5,6","7,8","8,2","11,1",2015
"EXTRA
GRANDE",PEUGEOT,408,2.0­16V,Allure,M­5,S,E­H,F,"6,2","7,6",9,"11,2",2015
"EXTRA
GRANDE",PEUGEOT,408,1.6­16V,"Griffe THP
Flex",A­6,S,E­H,F,"6,6","8,5","9,6","12,5",2015
"EXTRA
GRANDE",PEUGEOT,408,1.6­16V,Griffe THP,A­6,S,E­H,G,\,\,9,"11,1",2015
"EXTRA
GRANDE",PEUGEOT,RCZ,1.6­16V,THP,A­6,S,E­H,G,\,\,"8,6","12,1",2015
"EXTRA
GRANDE",TOYOTA,Camry,3.5­24V,XLE,A­6,S,E,G,\,\,"7,6","10,2",2015
"EXTRA
GRANDE",VOLVO,S60,3.0­24V,"3,0 T6
COMFORT",A­6,S,E­H,G,\,\,6,"8,6",2015
"EXTRA
GRANDE",VOLVO,S60,3.0­24V,"3,0 T6
DYNAMIC",A­6,S,E­H,G,\,\,6,"8,6",2015
"EXTRA
GRANDE",VOLVO,S60,3.0­24V,"3,0 T6 TOP",A­6,S,E­H,G,\,\,6,"8,6",2015
"EXTRA
GRANDE",VOLVO,S60,3.0­24V,"3,0 T6 R­
DESIGN",A­6,S,E­H,G,\,\,6,"8,6",2015
"EXTRA
GRANDE",VOLVO,V60,3.0­24V,"3,0 T6
COMFORT",A­6,S,E­H,G,\,\,"6,2","8,5",2015
"EXTRA
GRANDE",VOLVO,V60,3.0­24V,"3,0 T6
DYNAMIC",A­6,S,E­H,G,\,\,"6,2","8,5",2015
"EXTRA
GRANDE",VOLVO,V60,3.0­24V,"3,0 T6 TOP",A­6,S,E­H,G,\,\,"6,2","8,5",2015
"EXTRA
GRANDE",VOLVO,V60,3.0­24V,"3,0 T6 R­
DESIGN",A­6,S,E­H,G,\,\,"6,2","8,5",2015
"EXTRA
GRANDE",VOLVO,V60,2.0­16V,"2,0T5
COMFORT
DRIVE E",A­8,S,E­H,G,\,\,"8,3","11,3",2015
"EXTRA
GRANDE",VOLVO,V60,2.0­16V,"2,0T5
DYNAMIC
DRIVE E",A­8,S,E­H,G,\,\,"8,3","11,3",2015
"EXTRA
GRANDE",VOLVO,V60,2.0­16V,"2,0T5 TOP
DRIVE E",A­8,S,E­H,G,\,\,"8,3","11,3",2015
"EXTRA
GRANDE",VOLVO,V60,2.0­16V,"2,0T5 R­
DESIGN
DRIVE E",A­8,S,E­H,G,\,\,"8,3","11,3",2015
"EXTRA
GRANDE",VOLVO,V60,2.0­16V,"2,0 T5 INS
DRIVE E",A­8,S,E­H,G,\,\,"8,3","11,3",2015
"EXTRA
GRANDE",VOLVO,V60,2.0­16V,"2,0 T5 MOM
DRIVE E",A­8,S,E­H,G,\,\,"8,3","11,3",2015
"EXTRA
GRANDE",VOLVO,V60,2.0­16V,"T5 KIN DRIVE
E",A­8,S,E­H,G,\,\,"8,3","11,3",2015
"EXTRA
GRANDE",VOLVO,S60 (2016),2.0­16V,"2,0 T5
Comfort",A­8,S,E­H,G,\,\,"8,4","11,7",2015
"EXTRA
GRANDE",VOLVO,S60 (2016),2.0­16V,"2,0T5 Dynamic",A­8,S,E­H,G,\,\,"8,4","11,7",2015
"EXTRA
GRANDE",VOLVO,S60 (2016),2.0­16V,"2,0 T5 Inscript",A­8,S,E­H,G,\,\,"8,4","11,7",2015
"EXTRA
GRANDE",VOLVO,S60 (2016),2.0­16V,"2,0 T5 Kinetic",A­8,S,E­H,G,\,\,"8,4","11,7",2015
"EXTRA
GRANDE",VOLVO,S60 (2016),2.0­16V,"2,0 T5
Momentum",A­8,S,E­H,G,\,\,"8,4","11,7",2015
"EXTRA
GRANDE",VOLVO,S60 (2016),2.0­16V,"2,0 T5 R­
Design",A­8,S,E­H,G,\,\,"8,4","11,7",2015
"EXTRA
GRANDE",VOLVO,S60 (2016),2.0­16V,"2,0 T6 Inscript",A­8,S,E­H,G,\,\,"8,3","11,3",2015
"EXTRA
GRANDE",VOLVO,S60 (2016),2.0­16V,"2,0 T6 Kinetic",A­8,S,E­H,G,\,\,"8,3","11,3",2015
"EXTRA
GRANDE",VOLVO,S60 (2016),2.0­16V,"2,0 T6
Momentum",A­8,S,E­H,G,\,\,"8,3","11,3",2015
"EXTRA
GRANDE",VOLVO,S60 (2016),2.0­16V,"2,0 T6 R­
Design",A­8,S,E­H,G,\,\,"8,3","11,3",2015
"EXTRA
GRANDE",VOLVO,V60 (2016),2.0­16V,"2,0 T5
Comfort",A­8,S,E­H,G,\,\,"8,9","11,7",2015
"EXTRA
GRANDE",VOLVO,V60 (2016),2.0­16V,"2,0T5 Dyanmic",A­8,S,E­H,G,\,\,"8,9","11,7",2015
"EXTRA
GRANDE",VOLVO,V60 (2016),2.0­16V,"2,0 T5 Inscript",A­8,S,E­H,G,\,\,"8,9","11,7",2015
"EXTRA
GRANDE",VOLVO,V60 (2016),2.0­16V,"2,0 T5 Kinetic",A­8,S,E­H,G,\,\,"8,9","11,7",2015
"EXTRA
GRANDE",VOLVO,V60 (2016),2.0­16V,"2,0 T5
Momentum",A­8,S,E­H,G,\,\,"8,9","11,7",2015
"EXTRA
GRANDE",VOLVO,V60 (2016),2.0­16V,"2,0 T5 R­
Design",A­8,S,E­H,G,\,\,"8,9","11,7",2015
"EXTRA
GRANDE",VOLVO,V60 (2016),2.0­16V,"2,0 T6 R­
Design",A­8,S,E­H,G,\,\,8,11,2015
"EXTRA
GRANDE",VOLVO,V60 (2016),2.0­16V,"2,0 T6 Inscript",A­8,S,E­H,G,\,\,8,11,2015
"EXTRA
GRANDE",VOLVO,V60 (2016),2.0­16V,"2,0 T6 Kinetic",A­8,S,E­H,G,\,\,8,11,2015
"EXTRA
GRANDE",VOLVO,V60 (2016),2.0­16V,"2,0 T6
Momentum",A­8,S,E­H,G,\,\,8,11,2015
"UTILITÁRIO
ESPORTIVO
COMPACTO",CITROEN,AirCross,1.6­16V,Tendance,M­5,S,H,F,"6,5","7,5","9,2","10,9",2015
"UTILITÁRIO
ESPORTIVO
COMPACTO",CITROEN,AirCross,1.6­16V,Exclusive,M­5,S,H,F,"6,5","7,5","9,2","10,9",2015
"UTILITÁRIO
ESPORTIVO
COMPACTO",CITROEN,AirCross,1.6­16V,Tendance,A­4,S,H,F,"5,9","7,4","8,4","10,7",2015
"UTILITÁRIO
ESPORTIVO
COMPACTO",CITROEN,AirCross,1.6­16V,Exclusive,A­4,S,H,F,"5,9","7,4","8,4","10,7",2015
"UTILITÁRIO
ESPORTIVO
COMPACTO",FIAT,Dobló,1.8­16V,Adventure,M­5,S,H,F,6,"6,7","8,6","9,8",2015
"UTILITÁRIO
ESPORTIVO
COMPACTO",FIAT,Idea,1.8­16V,Adventure,M­5,S,H,F,"5,9","6,7","8,8","9,9",2015
"UTILITÁRIO
ESPORTIVO
COMPACTO",FIAT,Idea,1.8­16V,"Adventure
Dualogic",MTA­5,S,H,F,"5,9","6,7","8,8","10,1",2015
"UTILITÁRIO
ESPORTIVO
COMPACTO",FIAT,Novo Uno,1.4­8V,Way,M­5,S,H,F,"7,8","8,6","11,2","12,5",2015
"ESPORTIVO
COMPACTO",FIAT,Novo Uno,1.4­8V,Way,MTA­5,S,H,F,"7,7","8,5","11,1","12,3",2015
"UTILITÁRIO
ESPORTIVO
COMPACTO",FIAT,Weekend,1.8­16V,Adventure,M­5,S,H,F,"6,9","7,9","9,8","11,3",2015
"UTILITÁRIO
ESPORTIVO
COMPACTO",FIAT,Weekend,1.8­16V,"Adventure
Dualogic",MTA­5,S,H,F,7,"8,1","10,2","11,7",2015
"UTILITÁRIO
ESPORTIVO
COMPACTO",FIAT,Weekend,1.6­16V,Trekking,M­5,S,H,F,"6,8","7,7","9,9","11,2",2015
"UTILITÁRIO
ESPORTIVO
COMPACTO",FORD,Ecosport,1.6­16V,S,M­5,S,E,F,7,"8,2","10,2","11,8",2015
"UTILITÁRIO
ESPORTIVO
COMPACTO",FORD,Ecosport,1.6­16V,SE,M­5,S,E,F,7,"8,2","10,2","11,8",2015
"UTILITÁRIO
ESPORTIVO
COMPACTO",FORD,Ecosport,1.6­16V,Titanium,M­5,S,E,F,7,"8,2","10,2","11,8",2015
"UTILITÁRIO
ESPORTIVO
COMPACTO",FORD,Ecosport,1.6­16V,Freestyle,M­5,S,E,F,7,"8,2","10,2","11,8",2015
"UTILITÁRIO
ESPORTIVO
COMPACTO",FORD,Ecosport,1.6­16V,SE,DCT­6,S,E,F,"7,2","8,3","10,2","12,1",2015
"UTILITÁRIO
ESPORTIVO
COMPACTO",FORD,Ecosport,1.6­16V,FREESTYLE,DCT­6,S,E,F,"7,2","8,3","10,2","12,1",2015
"UTILITÁRIO
ESPORTIVO
COMPACTO",FORD,Ecosport,2.0­16V,SE,DCT­6,S,E,F,"6,6",8,"9,7","11,5",2015
"UTILITÁRIO
ESPORTIVO
COMPACTO",FORD,Ecosport,2.0­16V,Titanium,DCT­6,S,E,F,"6,6",8,"9,7","11,5",2015
"UTILITÁRIO
ESPORTIVO
COMPACTO",FORD,Ecosport,2.0­16V,Freestyle,DCT­6,S,E,F,"6,6",8,"9,7","11,5",2015
"UTILITÁRIO
ESPORTIVO
COMPACTO",FORD,Ecosport,2.0­16V,Freestyle,M­5,S,E,F,"6,5","8,1",9,"11,7",2015
"UTILITÁRIO
ESPORTIVO",HONDA,HR­V,1.8­16V,LX,M­6,S,E,F,"6,7","8,6",10,"12,5",2015
"UTILITÁRIO
ESPORTIVO
COMPACTO",HONDA,HR­V,1.8­16V,LX,CVT,S,E,F,"7,1","8,5","10,5","12,1",2015
"UTILITÁRIO
ESPORTIVO
COMPACTO",HONDA,HR­V,1.8­16V,EX,CVT,S,E,F,"7,1","8,5","10,5","12,1",2015
"UTILITÁRIO
ESPORTIVO
COMPACTO",HONDA,HR­V,1.8­16V,EXL,CVT,S,E,F,"7,1","8,5","10,5","12,1",2015
"UTILITÁRIO
ESPORTIVO
COMPACTO",HYUNDAI,Tucson,2.0­16V,GLB,A­4,S,H,F,"5,2","6,6","7,2","9,1",2015
"UTILITÁRIO
ESPORTIVO
COMPACTO",HYUNDAI,HB20X (2016),1.6­16V,Style,M­6,S,E,F,"8,3","9,8","11,6","13,4",2015
"UTILITÁRIO
ESPORTIVO
COMPACTO",HYUNDAI,HB20X (2016),1.6­16V,Style,A­6,S,E,F,"7,1","8,7","10,1","11,4",2015
"UTILITÁRIO
ESPORTIVO
COMPACTO",HYUNDAI,HB20X (2016),1.6­16V,Premium,A­6,S,E,F,"7,1","8,7","10,1","11,4",2015
"UTILITÁRIO
ESPORTIVO
COMPACTO",JEEP,Renegade,1.8­16V,Sport,M­5,S,E,F,"6,7","7,4","9,6","10,7",2015
"UTILITÁRIO
ESPORTIVO
COMPACTO",KIA,New soul,1.6­16V,EX,A­6,S,E,F,"6,7","8,4","9,4","11,2",2015
"UTILITÁRIO
ESPORTIVO
COMPACTO",KIA,New soul,1.6­16V,"LX 1,6 FF AT",A­6,S,E,F,"6,7","8,4","9,4","11,2",2015
"UTILITÁRIO
ESPORTIVO
COMPACTO",MITSUBISHI,ASX,2.0­16V,4X2,CVT,S,E,G,\,\,"8,7","9,8",2015
"UTILITÁRIO
ESPORTIVO
COMPACTO",MITSUBISHI,ASX,2.0­16V,4X4,CVT,S,E,G,\,\,"8,3","9,5",2015
"UTILITÁRIO
ESPORTIVO
COMPACTO",MITSUBISHI,ASX,2.0­16V,4X2,M­5,S,E,G,\,\,"8,7","10,3",2015
"UTILITÁRIO
ESPORTIVO
COMPACTO",PEUGEOT,2008,1.6­16V,Griffe THP,M­6,S,E,F,"7,1","8,5","10,7","12,4",2015
"UTILITÁRIO
ESPORTIVO
COMPACTO",PEUGEOT,2008,1.6­16V,Allure,M­5,S,E,F,"7,3","8,2","10,2","11,6",2015
"UTILITÁRIO
ESPORTIVO
COMPACTO",PEUGEOT,2008,1.6­16V,Griffe,M­5,S,E,F,"7,3","8,2","10,2","11,6",2015
"UTILITÁRIO
ESPORTIVO
COMPACTO",PEUGEOT,2008,1.6­16V,Allure A,A­4,S,E,F,"6,8","7,9","9,4",11,2015
"UTILITÁRIO
ESPORTIVO
COMPACTO",PEUGEOT,2008,1.6­16V,Griffe A,A­4,S,E,F,"6,8","7,9","9,4",11,2015
"UTILITÁRIO
ESPORTIVO
COMPACTO",RENAULT,Novo Sandero,1.6­8V,Stepway,MTA­5,S,H,F,"6,8","8,2","9,6","11,4",2015
"UTILITÁRIO
ESPORTIVO
COMPACTO",RENAULT,Novo Sandero,1.6­8V,Steway,M­5,S,H,F,"7,4","8,1","10,5","11,6",2015
"UTILITÁRIO
ESPORTIVO
COMPACTO",SUZUKI,S­Cross,1.6­16V,2WD,CVT,S,E,G,\,\,"11,9","13,2",2015
"UTILITÁRIO
ESPORTIVO
COMPACTO",SUZUKI,S­Cross,1.6­16V,2WD,M­5,S,E,G,\,\,11,"12,9",2015
"UTILITÁRIO
ESPORTIVO
COMPACTO",SUZUKI,S­Cross,1.6­16V,4WD,CVT,S,E,G,\,\,"11,1","11,8",2015
"UTILITÁRIO
ESPORTIVO
COMPACTO",VOLKSWAGEN,Novo CrossFox,1.6­16V,I­Motion,MTA­5,S,E,F,"7,4","8,1","10,3","11,5",2015
"UTILITÁRIO
ESPORTIVO
COMPACTO",VOLKSWAGEN,Novo Space Cross,1.6­16V,I­Motion,MTA­5,S,E,F,"7,3","7,9","10,3","11,3",2015
"UTILITÁRIO
ESPORTIVO
GRANDE",HYUNDAI,Santa Fé,3.3­24V,V6 (5 lugares),A­6,S,E,G,\,\,"7,1","9,2",2015
"UTILITÁRIO
ESPORTIVO
GRANDE",HYUNDAI,ix35,2.0­16V,B,A­6,S,E,F,"6,1","7,3","8,8","10,5",2015
"UTILITÁRIO
ESPORTIVO
GRANDE",HYUNDAI,ix35,2.0­16V,2,A­6,S,E,G,\,\,"7,7","9,3",2015
"UTILITÁRIO
ESPORTIVO
GRANDE",HYUNDAI,ix35,2.0­16V,2,M­5,S,E,G,\,\,"7,3","8,9",2015
"UTILITÁRIO
ESPORTIVO
GRANDE",HYUNDAI,Santa Fé,3.5­24V,"3,5",A­6,S,H,G,\,\,"6,7","7,8",2015
"UTILITÁRIO
ESPORTIVO
GRANDE",HYUNDAI,Santa Fé,2.4­16V,"2,4",A­6,S,H,G,\,\,7,8,2015
"UTILITÁRIO
ESPORTIVO
GRANDE",JEEP,Grand Cherokee,3.6­24V,Laredo,A­8,S,H,G,\,\,"5,9","7,7",2015
"UTILITÁRIO
ESPORTIVO
GRANDE",JEEP,Grand Cherokee,3.6­24V,Limited,A­8,S,H,G,\,\,"5,9","7,7",2015
"UTILITÁRIO
ESPORTIVO
GRANDE",JEEP,Compass,2.0­16V,VVT,CVT,S,H,G,\,\,"8,3","9,3",2015
"UTILITÁRIO
ESPORTIVO
GRANDE",JEEP,Cherokee,3.2­24V,Limited,A­9,S,E,G,\,\,"7,2","9,4",2015
"UTILITÁRIO
ESPORTIVO
GRANDE",KIA,Sorento,2.4­16V,EX2,A­6,S,H,G,\,\,"6,8","8,2",2015
"UTILITÁRIO
ESPORTIVO
GRANDE",KIA,Sorento,2.4­16V,LX2G15,A­6,S,H,G,\,\,"6,8","8,2",2015
"UTILITÁRIO
ESPORTIVO
GRANDE",KIA,Sportage,2.0­16V,EX,M­6,S,H,F,"5,8","6,9","8,5","10,3",2015
"UTILITÁRIO
ESPORTIVO
GRANDE",KIA,Sportage,2.0­16V,"LX 2,0 FF G1",M­6,S,H,F,"5,8","6,9","8,5","10,3",2015
"UTILITÁRIO
ESPORTIVO
GRANDE",KIA,Sportage,2.0­16V,G2,M­6,S,H,F,"5,8","6,9","8,5","10,3",2015
"ESPORTIVO
GRANDE",KIA,Sportage,2.0­16V,EX,A­6,S,H,F,"6,3","7,7","9,1","11,3",2015
"UTILITÁRIO
ESPORTIVO
GRANDE",KIA,Sportage,2.0­16V,"LX 2,0 FF G3",A­6,S,H,F,"6,3","7,7","9,1","11,3",2015
"UTILITÁRIO
ESPORTIVO
GRANDE",KIA,Sportage,2.0­16V,G4,A­6,S,H,F,"6,3","7,7","9,1","11,3",2015
"UTILITÁRIO
ESPORTIVO
GRANDE",MITSUBISHI,Outlander,2.0­16V,4X2,CVT,S,E,G,\,\,"9,3","10,1",2015
"UTILITÁRIO
ESPORTIVO
GRANDE",RENAULT,Duster,1.6­16V,Dynamique,M­5,S,H,F,"6,7","7,4",10,"10,7",2015
"UTILITÁRIO
ESPORTIVO
GRANDE",RENAULT,Duster,1.6­16V,Expression,M­5,S,H,F,"6,7","7,4",10,"10,7",2015
"UTILITÁRIO
ESPORTIVO
GRANDE",RENAULT,Duster,2.0­16V,Dynamique,M­6,S,H,F,"6,7","7,8","9,9","11,2",2015
"UTILITÁRIO
ESPORTIVO
GRANDE",RENAULT,Novo Duster,1.6­16V,Dynamique,M­5,S,H,F,"6,8","7,3","9,6","10,6",2015
"UTILITÁRIO
ESPORTIVO
GRANDE",RENAULT,Novo Duster,1.6­16V,Expression,M­5,S,H,F,"6,8","7,3","9,6","10,6",2015
"UTILITÁRIO
ESPORTIVO
GRANDE",RENAULT,Novo Duster,2.0­16V,Dynamique,M­6,S,H,F,"6,4","7,4","9,1","10,8",2015
"UTILITÁRIO
ESPORTIVO
GRANDE",RENAULT,Novo Duster,2.0­16V,Dynamique,A­4,S,H,F,"5,6",7,"8,1","10,1",2015
"UTILITÁRIO
ESPORTIVO
GRANDE",RENAULT,Duster,2.0­16V,Dynamique,A­4,S,H,F,"5,8","7,2","8,5","10,5",2015
"UTILITÁRIO
ESPORTIVO
GRANDE",SUZUKI,Grand Vitara,2.0­16V,4X2,A­4,S,H,G,\,\,"7,8","9,5",2015
"UTILITÁRIO
ESPORTIVO
GRANDE",SUZUKI,Grand Vitara,2.0­16V,4X2,M­5,S,H,G,\,\,"7,6","9,2",2015
"UTILITÁRIO
ESPORTIVO",TOYOTA,RAV4 4x2,2.0­16V,"2,0 4x2",CVT,S,E,G,\,\,"9,5","10,9",2015
"UTILITÁRIO
ESPORTIVO
GRANDE",TOYOTA,RAV4 4x2,2.0­16V,"4x2 2,0",CVT,S,E,G,\,\,"9,5","10,9",2015
"UTILITÁRIO
ESPORTIVO
GRANDE",TOYOTA,RAV4 4x4,2.0­16V,4x4,CVT,S,E,G,\,\,"9,5","10,9",2015
"UTILITÁRIO
ESPORTIVO
GRANDE",TOYOTA,RAV4 4x4,2.5­16V,4x4,A­6,S,E,G,\,\,"8,7","10,9",2015
"UTILITÁRIO
ESPORTIVO
GRANDE",VOLVO,XC60,2.0­16V,"T6 COMFORT
DRIVE E",A­8,S,E­H,G,\,\,"7,1","10,4",2015
"UTILITÁRIO
ESPORTIVO
GRANDE",VOLVO,XC60,2.0­16V,"T6 DYNAMIC
DRIVE E",A­8,S,E­H,G,\,\,"7,1","10,4",2015
"UTILITÁRIO
ESPORTIVO
GRANDE",VOLVO,XC60,2.0­16V,"T6 TOP DRIVE
E",A­8,S,E­H,G,\,\,"7,1","10,4",2015
"UTILITÁRIO
ESPORTIVO
GRANDE",VOLVO,XC60,2.0­16V,"T6 R­DESIGN
DRIVE E",A­8,S,E­H,G,\,\,"7,1","10,4",2015
"UTILITÁRIO
ESPORTIVO
GRANDE",VOLVO,XC60,2.0­16V,"2,0 T6 INSCR
DRIVE E",A­8,S,E­H,G,\,\,"7,1","10,4",2015
"UTILITÁRIO
ESPORTIVO
GRANDE",VOLVO,XC60,2.0­16V,"2,0 T6
MOMENT
DRIVE E",A­8,S,E­H,G,\,\,"7,1","10,4",2015
"UTILITÁRIO
ESPORTIVO
GRANDE",VOLVO,XC60,2.0­16V,"2,0 T6 KINET
DRIVE E",A­8,S,E­H,G,\,\,"7,1","10,4",2015
"UTILITÁRIO
ESPORTIVO
GRANDE",VOLVO,XC60,2.0­16V,"2,0T5
COMFORT
DRIVE E",A­8,S,E­H,G,\,\,8,"11,1",2015
"UTILITÁRIO
ESPORTIVO
GRANDE",VOLVO,XC60,2.0­16V,"2,0T5
DYNAMIC
DRIVE E",A­8,S,E­H,G,\,\,8,"11,1",2015
"UTILITÁRIO
ESPORTIVO
GRANDE",VOLVO,XC60,2.0­16V,"2,0T5 TOP
DRIVE E",A­8,S,E­H,G,\,\,8,"11,1",2015
"UTILITÁRIO
ESPORTIVO
GRANDE",VOLVO,XC60,2.0­16V,"2,0T5 R­
DESIGN
DRIVE E",A­8,S,E­H,G,\,\,8,"11,1",2015
"UTILITÁRIO
ESPORTIVO
GRANDE",VOLVO,XC60,2.0­16V,"2,0 T5 INSCR
DRIVE E",A­8,S,E­H,G,\,\,8,"11,1",2015
"UTILITÁRIO
ESPORTIVO
GRANDE",VOLVO,XC60,2.0­16V,"2,0 T5
MOMENT
DRIVE E",A­8,S,E­H,G,\,\,8,"11,1",2015
"UTILITÁRIO
ESPORTIVO
GRANDE",VOLVO,XC60,2.0­16V,"T5 KINET
DRIVE E",A­8,S,E­H,G,\,\,8,"11,1",2015
"UTILITÁRIO
ESPORTIVO
GRANDE",VOLVO,XC60 (2016),2.0­16V,"2,O T5
Dynamic,",A­8,S,E­H,G,\,\,"8,2","10,9",2015
"UTILITÁRIO
ESPORTIVO
GRANDE",VOLVO,XC60 (2016),2.0­16V,"2,0 T5 Confort",A­8,S,E­H,G,\,\,"8,2","10,9",2015
