node_id,latitude,longitude,nome_rua,bairro
353226139,-15.2826947,-40.9482557,Desconhecido,Desconhecido
2152555487,-15.2403458,-41.0116853,Desconhecido,Desconhecido
2152555520,-15.2610051,-40.9653112,Estrada para Conquista,Desconhecido
2152555527,-15.2698731,-40.9539923,Estrada para Bica,Desconhecido
2152555532,-15.2714881,-40.9529595,Travessa Orlando Leite,Desconhecido
4874670427,-15.1508016,-40.8629722,Desconhecido,Desconhecido
4874670492,-15.1367961,-40.8941616,Desconhecido,Desconhecido
7284094568,-15.2611682,-40.961595,Estrada para Bica,Desconhecido
7284133657,-15.26728,-40.97022,Desconhecido,Desconhecido
7284439045,-15.0643749,-40.9938543,Desconhecido,Desconhecido
7284439065,-15.0698035,-40.9901894,Desconhecido,Desconhecido
7286900640,-15.0676167,-40.9980945,Desconhecido,Desconhecido
7291513680,-15.0954227,-40.9055516,Desconhecido,Desconhecido
7291590920,-15.1234836,-40.9543356,Desconhecido,Desconhecido
7291786018,-15.0957515,-40.9340428,Desconhecido,Desconhecido
7291786062,-15.0972898,-40.9293026,Desconhecido,Desconhecido
7322334380,-15.1155304,-41.0828577,Desconhecido,Desconhecido
7291786061,-15.089105,-40.9089383,Desconhecido,Desconhecido
7344713706,-15.2967295,-40.8861981,Desconhecido,Desconhecido
7322334177,-15.1544566,-41.0951543,Desconhecido,Desconhecido
7410851384,-15.430629,-40.9639192,Desconhecido,Desconhecido
7410851520,-15.3930941,-40.9554943,Desconhecido,Desconhecido
7443890434,-15.2406097,-41.0053895,Desconhecido,Desconhecido
7410833381,-15.424063,-40.973471,Desconhecido,Desconhecido
7443907745,-15.2334444,-40.9948612,Desconhecido,Desconhecido
7443907829,-15.2401799,-41.0025229,Desconhecido,Desconhecido
7443994269,-15.2140401,-40.9890982,Desconhecido,Desconhecido
7443935540,-15.2318231,-40.9942261,Desconhecido,Desconhecido
7443998592,-15.2186205,-40.9904852,Desconhecido,Desconhecido
7443998606,-15.2213113,-40.9928117,Desconhecido,Desconhecido
7444027827,-15.2299824,-40.9692755,Desconhecido,Desconhecido
7444051508,-15.1994456,-40.9626518,Desconhecido,Desconhecido
7444051516,-15.199454,-40.9618572,Desconhecido,Desconhecido
7444051578,-15.2259542,-40.9645439,Desconhecido,Desconhecido
7444052921,-15.2237436,-40.9727299,Desconhecido,Desconhecido
7444052927,-15.223863,-40.9751442,Desconhecido,Desconhecido
7444055558,-15.2436288,-40.9655578,Desconhecido,Desconhecido
7444060589,-15.1966514,-40.9477133,Desconhecido,Desconhecido
7444060669,-15.1881871,-40.9509527,Desconhecido,Desconhecido
7444079086,-15.2395112,-41.0050763,Desconhecido,Desconhecido
7444096197,-15.2310836,-40.9615025,Desconhecido,Desconhecido
7444096214,-15.2351972,-40.9678352,Desconhecido,Desconhecido
7764428996,-15.2353356,-40.9502131,Desconhecido,Desconhecido
7444079090,-15.2405395,-41.0048517,Desconhecido,Desconhecido
7764644293,-15.2445453,-40.9502084,Desconhecido,Desconhecido
7764644297,-15.1976945,-40.9105513,Desconhecido,Desconhecido
7764644312,-15.2368373,-40.9492233,Desconhecido,Desconhecido
7764644327,-15.2438123,-40.9468737,Desconhecido,Desconhecido
7764644351,-15.2133008,-40.9148102,Desconhecido,Desconhecido
7764644353,-15.2036581,-40.9014425,Desconhecido,Desconhecido
7764777820,-15.2313437,-40.9414932,Desconhecido,Desconhecido
7764777819,-15.2072894,-40.9120354,Desconhecido,Desconhecido
7764777850,-15.2017316,-40.8994032,Desconhecido,Desconhecido
8569124379,-15.2951769,-40.8472957,Desconhecido,Desconhecido
8569129596,-15.3956059,-40.9346723,Desconhecido,Desconhecido
8569140116,-15.3770722,-40.9534103,Desconhecido,Desconhecido
8569140123,-15.3626926,-40.9602928,Desconhecido,Desconhecido
8608685474,-15.1162287,-41.0944516,Desconhecido,Desconhecido
8612295456,-15.2671493,-41.0134493,Desconhecido,Desconhecido
9419534456,-15.0676603,-41.0113351,Desconhecido,Desconhecido
9456445745,-15.1210193,-40.8545172,Desconhecido,Desconhecido
9456446041,-15.1167937,-40.8446949,Desconhecido,Desconhecido
9769877743,-15.1153323,-41.0853428,Desconhecido,Desconhecido
9769877748,-15.1160987,-41.0834867,Desconhecido,Desconhecido
9769877753,-15.1093892,-41.0865552,Desconhecido,Desconhecido
9792848633,-15.0959263,-41.003404,Desconhecido,Desconhecido
10166527455,-15.2756888,-40.9494979,Estrada para Encruzilhada,Desconhecido
10166527466,-15.2655805,-40.9501884,Desconhecido,Desconhecido
10166527467,-15.2692198,-40.9485631,Desconhecido,Desconhecido
10166527471,-15.2668864,-40.9513262,Desconhecido,Desconhecido
10166527473,-15.2697116,-40.9502167,Desconhecido,Desconhecido
10166527479,-15.2742338,-40.9499989,Desconhecido,Desconhecido
10166527481,-15.2772156,-40.9518774,Avenida Flavio Santos,Desconhecido
10174589695,-15.2644807,-40.9608494,Desconhecido,Desconhecido
10174589701,-15.2636763,-40.9668084,Desconhecido,Desconhecido
10174590357,-15.2505491,-40.9353457,Desconhecido,Desconhecido
10174590382,-15.2601997,-40.9434959,Desconhecido,Desconhecido
10174593875,-15.2719088,-40.9593366,Desconhecido,Desconhecido
10174593888,-15.2662609,-40.9579752,Desconhecido,Desconhecido
10174593908,-15.2708323,-40.9758005,Desconhecido,Desconhecido
10174593909,-15.2716448,-40.9646229,Desconhecido,Desconhecido
10174597922,-15.2712845,-40.9515944,Desconhecido,Desconhecido
10174597923,-15.2710503,-40.950897,Desconhecido,Desconhecido
10174597951,-15.283372,-40.9465852,Desconhecido,Desconhecido
10174598004,-15.2775821,-40.9617642,Desconhecido,Desconhecido
10174598023,-15.2817174,-40.9623303,Desconhecido,Desconhecido
10174598387,-15.2888276,-40.9510747,Desconhecido,Desconhecido
10174598398,-15.2874882,-40.9514725,Desconhecido,Desconhecido
10174598402,-15.2881245,-40.9597213,Desconhecido,Desconhecido
10174598412,-15.2869966,-40.9490538,Desconhecido,Desconhecido
10174598413,-15.2874054,-40.9505957,Desconhecido,Desconhecido
10174612730,-15.2585262,-40.9430152,Desconhecido,Desconhecido
10174612733,-15.2572748,-40.9464411,Desconhecido,Desconhecido
10174616252,-15.2596008,-40.9673381,Desconhecido,Desconhecido
10174616257,-15.2528776,-40.9762647,Desconhecido,Desconhecido
10174616266,-15.2558476,-40.97839,Desconhecido,Desconhecido
10174616267,-15.2587987,-40.9776374,Desconhecido,Desconhecido
10174616270,-15.257621,-40.9779377,Desconhecido,Desconhecido
10174616273,-15.2610939,-40.9797616,Desconhecido,Desconhecido
10174616283,-15.2532175,-40.9758025,Desconhecido,Desconhecido
10174616285,-15.2577801,-40.9733194,Desconhecido,Desconhecido
10174616282,-15.2579682,-40.9805172,Desconhecido,Desconhecido
10174616290,-15.2577601,-40.9749777,Desconhecido,Desconhecido
10174616301,-15.2608521,-40.9658753,Desconhecido,Desconhecido
10174616305,-15.2612433,-40.9657733,Desconhecido,Desconhecido
10174621268,-15.2409382,-41.0055054,Desconhecido,Desconhecido
10174621299,-15.2391563,-40.99708,Desconhecido,Desconhecido
10174621304,-15.2322034,-40.9936862,Desconhecido,Desconhecido
10174621316,-15.239807,-40.996127,Desconhecido,Desconhecido
10174621321,-15.2458675,-41.0007511,Desconhecido,Desconhecido
11890734116,-15.2084025,-41.0826404,Desconhecido,Desconhecido
11890734120,-15.2100732,-41.0871023,Desconhecido,Desconhecido
26617184,-14.850662,-40.8514167,Rua Lomanto Júnior,Brasil
26975157,-14.8500071,-40.855967,Avenida Caetité,Brasil
26975174,-14.846579,-40.8583421,Avenida Pará,Ibirapuera
26975182,-14.8475421,-40.8501774,Avenida Pará,Ibirapuera
60405260,-14.8547953,-40.85657,Avenida Pernambuco,Brasil
60405269,-14.8550141,-40.8547167,Avenida Boa Vontade,Brasil
60405279,-14.8536862,-40.8517429,Avenida Ilhéus,Brasil
60405282,-14.8560272,-40.8529836,Avenida Itabuna,Brasil
60652304,-14.8436168,-40.8496933,Rua Jequié,Ibirapuera
60652306,-14.8440926,-40.8514743,Avenida Itabuna,Ibirapuera
256900084,-14.8560528,-40.8595387,Avenida Alagoas,Brasil
256900253,-14.8570466,-40.850966,Rua M. da Prata,Brasil
256934978,-14.854556,-40.8518565,Avenida Paraíba,Brasil
256788722,-14.8526664,-40.8488712,Rua Padre Muniz,Brasil
256935527,-14.8549458,-40.8491535,Avenida Paraíba,Brasil
256999690,-14.8618433,-40.8540153,Avenida Cuiabá,Brasil
256935275,-14.8536879,-40.8592419,Avenida Paraíba,Brasil
256999796,-14.8574044,-40.8550188,Avenida Maceió,Brasil
256999846,-14.8558078,-40.8548196,Avenida Boa Vontade,Brasil
256999884,-14.8527011,-40.8598369,Avenida Deraldo Mendes,Brasil
257152078,-14.8542334,-40.8546201,Avenida Paraíba,Brasil
259388311,-14.8624448,-40.8447855,Avenida Bartolomeu de Gusmão,Jurema
259388355,-14.8697887,-40.8510666,Avenida Integração,Patagônia
259388639,-14.8563532,-40.8491082,Rua Laudionor Brasil,Centro
259388696,-14.855814,-40.8492932,Avenida Integração,Brasil
259389563,-14.8495048,-40.8594397,Avenida Brumado,Brasil
259396017,-14.8380221,-40.9617892,Avenida Principal,Desconhecido
259396052,-14.841529,-40.9652969,Estrada para Baixa do Arroz,Desconhecido
259388725,-14.8510805,-40.848701,Avenida Integração,Brasil
259396306,-14.8718857,-40.9818859,Estrada Baixa Arroz,Desconhecido
259396395,-14.8806924,-40.856349,Avenida Integração,Patagônia
259396422,-14.8784786,-40.8544944,Avenida Integração,Felícia
488171745,-14.8588905,-40.8426414,Desconhecido,Jurema
490006634,-14.868657,-40.8590582,Rua de acesso ao aeroporto,Patagônia
490006599,-14.8684983,-40.858085,Rua de acesso ao aeroporto,Patagônia
488171849,-14.8956331,-40.844526,Rua Dely Vieira Silva,Felícia
941030715,-14.8551283,-40.8538126,Avenida Frei Benjamim,Brasil
490006684,-14.8683306,-40.859403,Rua J,Bateias
527262995,-14.8725841,-40.8509866,Rua Pércia,Jurema
527262998,-14.8697067,-40.8491523,Avenida Bartolomeu de Gusmão,Jurema
941172642,-14.856124,-40.852054,Avenida Ilhéus,Brasil
978638633,-14.855905,-40.8539093,Avenida Frei Benjamim,Brasil
1189500493,-14.8477826,-40.8482844,Avenida Pará,Ibirapuera
1189501003,-14.8975623,-40.8678517,Desconhecido,Jatobá
1207754922,-14.824815,-40.8613488,Anel Rodoviário Jadiel Matos Oeste,Nossa Senhora Aparecida
1207871678,-14.8721702,-40.8507396,Avenida Bartolomeu de Gusmão,Jurema
1207871843,-14.8779589,-40.8540123,Desconhecido,Felícia
1208279780,-14.853921,-40.8490249,Avenida Deraldo Mendes,Brasil
1504321990,-14.8695178,-40.855666,Avenida Santa Catarina,Patagônia
1504419158,-14.8467466,-40.8858205,Acesso Avenida Brumado,Bateias
1504419183,-14.8487752,-40.8645661,Avenida Brumado,Bateias
1504419185,-14.8493466,-40.8841409,Anel Rodoviário Jadiel Matos Oeste,Bateias
1639950777,-14.8687517,-40.8595716,Avenida Paraná,Patagônia
1639950779,-14.8690019,-40.8595463,Avenida Santa Catarina,Patagônia
2057209410,-14.855608,-40.856665,Avenida Recife,Brasil
2057209418,-14.8569248,-40.8521429,Avenida Ilhéus,Brasil
2062343322,-14.8584408,-40.8423947,Avenida Bartolomeu de Gusmão,Jurema
2057735397,-14.8570653,-40.8470858,Rua Dom Gus,Centro
2077976045,-14.850278,-40.854127,Avenida Brumado,Brasil
2062343335,-14.8631266,-40.8448767,Avenida Bartolomeu de Gusmão,Jurema
2077970878,-14.8595561,-40.8571659,Avenida Salvador,Brasil
2077976059,-14.8451601,-40.8534993,Avenida Amazonas,Ibirapuera
2077976055,-14.8477904,-40.8538259,Rua Marajó,Ibirapuera
2077976067,-14.8487503,-40.8539419,Avenida Maranhão,Ibirapuera
2078083271,-14.8446163,-40.858102,Avenida Amazonas,Ibirapuera
2078083285,-14.8409515,-40.8548431,Avenida Caetité,Ibirapuera
2078083289,-14.8418266,-40.8577667,Travessa Amapá,Ibirapuera
2078083312,-14.8405626,-40.8538996,Avenida Guanambi,Ibirapuera
2078092361,-14.8410539,-40.8539191,Avenida Guanambi,Ibirapuera
2078092358,-14.8548999,-40.8556513,Avenida Pernambuco,Brasil
2078092355,-14.8509632,-40.8551502,Avenida Piauí,Brasil
2078092371,-14.8596469,-40.8562365,Avenida Salvador,Brasil
2078092366,-14.8407914,-40.8483039,Rua Santa Madalena,Nossa Senhora Aparecida
2078092364,-14.856497,-40.855851,Avenida Guanambi,Brasil
2078092365,-14.8541341,-40.8555459,Avenida Paraíba,Brasil
2078092378,-14.8486382,-40.8548491,Avenida Guanambi,Ibirapuera
2078092384,-14.8421442,-40.854992,Avenida Caetité,Ibirapuera
2078092380,-14.8517617,-40.8552669,Avenida Teresina,Brasil
2078092388,-14.8572916,-40.8559442,Avenida Maceió,Brasil
2078092385,-14.8450506,-40.8544119,Avenida Guanambi,Ibirapuera
2078093421,-14.8524367,-40.8562617,Travessa Ceará,Brasil
2078093423,-14.8603416,-40.8572449,Rua Goiás,Brasil
2078093428,-14.861157,-40.8573496,Rua Goiânia,Brasil
2078093430,-14.8525546,-40.8553564,Travessa Ceará,Brasil
2078093431,-14.864271,-40.8577281,Rua Guanabara,Brasil
2078095081,-14.8562818,-40.8576943,Avenida Alagoas,Brasil
2078095078,-14.840853,-40.8557296,Avenida Porto Velho,Ibirapuera
2078095082,-14.85301,-40.8572786,Avenida Deraldo Mendes,Brasil
2078095087,-14.8618388,-40.8583796,Avenida Serrinha,Brasil
2078095089,-14.8484327,-40.8567032,Avenida Maranhão,Ibirapuera
2078095084,-14.8498755,-40.8568829,Avenida Brumado,Brasil
2078095090,-14.8586669,-40.8579853,Avenida Aracajú,Brasil
2078095093,-14.8404655,-40.8556733,Avenida Serrinha,Ibirapuera
2078095099,-14.860214,-40.8581724,Avenida Serrinha,Brasil
2078095101,-14.8610404,-40.8582673,Avenida Serrinha,Brasil
2078102656,-14.8561782,-40.8586099,Avenida Alagoas,Brasil
2078102658,-14.8466827,-40.8574247,Avenida Pará,Ibirapuera
2078102664,-14.8483212,-40.8576407,Avenida Maranhão,Ibirapuera
2078102670,-14.8593371,-40.8589992,Avenida Salvador,Brasil
2078102678,-14.860093,-40.8591016,Avenida Paramirim,Brasil
2078102680,-14.8522332,-40.8581218,Travessa Ceará,Brasil
2078102684,-14.849742,-40.8578103,Avenida Brumado,Brasil
2078102690,-14.8609224,-40.8591923,Avenida Paramirim,Brasil
2078102694,-14.8423658,-40.853152,Avenida Boa Vontade,Ibirapuera
2078115974,-14.8432512,-40.8586518,Avenida Rondônia,Ibirapuera
2078115980,-14.8458115,-40.8480316,Rodovia Santos Dumont,Ibirapuera
2078115977,-14.8431605,-40.8593425,Avenida Rondônia,Ibirapuera
2078115982,-14.8494323,-40.8601194,Avenida Brumado,Brasil
2078115987,-14.8464285,-40.8597636,Avenida Pará,Ibirapuera
2078115985,-14.844532,-40.8588215,Avenida Amazonas,Ibirapuera
2078116000,-14.8438735,-40.8475596,Rua Acre,Ibirapuera
2078116003,-14.8503252,-40.860248,Avenida Piauí,Brasil
2078116006,-14.8426951,-40.8513066,Avenida Itabuna,Ibirapuera
2078116013,-14.8430711,-40.8600613,Avenida Feira de Santana,Ibirapuera
2078116015,-14.8464986,-40.8590502,Avenida Pará,Ibirapuera
2078127674,-14.8771913,-40.8568282,Desconhecido,Patagônia
2078127683,-14.8775007,-40.8571152,Avenida Frei Benjamin,Patagônia
2322397374,-14.8800865,-40.8801323,Rua 5,Jatobá
2322397412,-14.881544,-40.8713089,Rua T,Jatobá
2322397416,-14.881801,-40.875261,Rua Antônio Ribeiro Dos Santos,Jatobá
2322397440,-14.8828188,-40.8793102,Rua 2,Jatobá
2322397443,-14.8831241,-40.8713139,Rua L,Jatobá
2322397458,-14.8838245,-40.8777033,Rua Um,Jatobá
2322397474,-14.8847541,-40.8737329,Rua J,Jatobá
2322397473,-14.8847123,-40.8732527,Rua J,Jatobá
2322397475,-14.8847913,-40.8762636,Rua I,Jatobá
2322397480,-14.8851413,-40.8772835,Rua 29,Jatobá
2322397492,-14.8860702,-40.8736848,Rua B,Jatobá
2322397493,-14.886431,-40.8782051,Rua 2,Jatobá
2322397505,-14.8872718,-40.8716299,Rua Dez,Jatobá
2322397507,-14.8874446,-40.8765773,Rua 1,Jatobá
2322397508,-14.8876475,-40.8720421,Rua Dez,Jatobá
2322397520,-14.888774,-40.872727,Rua Dez,Jatobá
2322397524,-14.8892555,-40.8751959,Rua B,Jatobá
2322397523,-14.8891253,-40.8773945,Rua 2,Jatobá
2322397527,-14.8895462,-40.8772562,Rua 2,Jatobá
2322400110,-14.8893231,-40.873082,Rua Dez,Jatobá
2322400126,-14.8899119,-40.8721022,Rua Quatorze,Jatobá
2322400166,-14.8916073,-40.8724574,Rua Três,Jatobá
2322400169,-14.8917544,-40.8690411,Rua Vinte e Dois,Jatobá
2322400185,-14.8923454,-40.8756865,Rua Um,Jatobá
2322400212,-14.8932468,-40.8741739,Rua Um,Jatobá
2322400230,-14.8941375,-40.8726281,Rua Dezoito,Jatobá
2322400241,-14.8946062,-40.867379,Rua Três,Jatobá
2322400254,-14.8948801,-40.8758803,Rua Doze,Jatobá
2322400282,-14.8966025,-40.8728032,Avenida D,Jatobá
2322403924,-14.8594751,-40.8480904,Avenida Fernando Spínola,Centro
2322403933,-14.8605536,-40.8489798,Rua Eunápolis,Jurema
2322403946,-14.862024,-40.8484606,Avenida Equador,Jurema
2322403941,-14.8609535,-40.845509,Rua Eunápolis,Jurema
2322403945,-14.8619555,-40.8490992,Avenida Equador,Jurema
2322403954,-14.8628453,-40.8479101,Rua Guatemala,Jurema
2322403948,-14.8621045,-40.8478152,Avenida Equador,Jurema
2322403953,-14.8627531,-40.8485413,Rua Humberto de Campos,Jurema
2322403951,-14.8623827,-40.8455268,Avenida Iolanda Fonseca,Jurema
2322403964,-14.8639815,-40.8493795,Rua Doutor Nestor Guimarães,Jurema
2322403959,-14.8634003,-40.8486215,Rua Humberto de Campos,Jurema
2322403969,-14.86443,-40.8475515,Avenida Panamá,Jurema
2322403963,-14.8638763,-40.8500618,Rua Chile,Jurema
2322403974,-14.865071,-40.8479378,Avenida Panamá,Jurema
2322403967,-14.8641956,-40.8465949,Rua Bolívia,Jurema
2322403975,-14.8650764,-40.8464058,Rua Chile,Jurema
2322403983,-14.8659958,-40.8496289,Rua Doutor Nestor Guimarães,Jurema
2322403985,-14.8660715,-40.8490422,Rua Humberto de Campos,Jurema
2322403979,-14.8657138,-40.8467882,Rua Paraguai,Jurema
2322403993,-14.8668517,-40.8474901,Avenida Bartolomeu de Gusmão,Jurema
2322403995,-14.8673948,-40.8505142,Avenida Integração,Jurema
2322403996,-14.8674616,-40.8498281,Rua Doutor Nestor Guimarães,Jurema
2322404000,-14.8681134,-40.8482684,Avenida Bartolomeu de Gusmão,Jurema
2322404001,-14.8681243,-40.8499121,Rua Doutor Nestor Guimarães,Jurema
2322404005,-14.8689087,-40.8495288,Avenida Yolanda Fonseca,Jurema
2322411620,-14.8523722,-40.8515769,Avenida Ilhéus,Brasil
2322411628,-14.8525809,-40.8495779,Rua Padre Muniz,Brasil
2322411637,-14.8530889,-40.848744,Avenida Integração,Centro
2322411659,-14.8538299,-40.8503802,Rua M. da Prata,Brasil
2322411665,-14.8538726,-40.8497166,Rua Frei Serapião,Brasil
2322411656,-14.853807,-40.8507126,Rua Belo Campo,Brasil
2322411692,-14.8552179,-40.8519422,Avenida Pernambuco,Brasil
2322411696,-14.8554489,-40.8498924,Avenida Pernambuco,Brasil
2322411702,-14.8562837,-40.8508547,Avenida Recife,Brasil
2322411670,-14.8538625,-40.8488456,Rua Machado de Assis,Centro
2322411694,-14.8553565,-40.850683,Avenida Pernambuco,Brasil
2322411729,-14.8610811,-40.8517965,Rua César Freire,Brasil
2322411739,-14.8612708,-40.8527342,Avenida Cuiabá,Brasil
2322411751,-14.8616589,-40.8518622,Rua Ouro Preto,Brasil
2322411745,-14.86124,-40.8499541,Avenida Integração,Brasil
2322411763,-14.8621104,-40.8528217,Rua da Alegria,Brasil
2322411748,-14.86155,-40.8527474,Rua Ouro Preto,Brasil
2322411780,-14.8629722,-40.8520304,Avenida Itambé,Brasil
2322411810,-14.8643712,-40.8540741,Rua Guanabara,Brasil
2322411816,-14.8644799,-40.8531078,Avenida Ilhéus,Brasil
2322411823,-14.8647882,-40.858308,Travessa Guanabara,Brasil
2322411835,-14.8654468,-40.8569687,Rua Padre Palmeira,Brasil
2322411844,-14.8657318,-40.8551638,Avenida Frei Benjamim,Brasil
2322411854,-14.8667223,-40.8543856,Rua A,Brasil
2322425391,-14.8423477,-40.8644401,Rua E,Ibirapuera
2322425395,-14.8427199,-40.8624274,Avenida B,Ibirapuera
2322425401,-14.8428623,-40.8600386,Rua M,Ibirapuera
2322425403,-14.8432822,-40.8620741,Rua N,Ibirapuera
2322425404,-14.8434094,-40.8648022,Rua C,Ibirapuera
2322425415,-14.8439357,-40.8649855,Rua B,Ibirapuera
2322425419,-14.8442425,-40.8629532,Avenida B,Ibirapuera
2322425417,-14.8440563,-40.8601781,Avenida Feira de Santana,Ibirapuera
2322425409,-14.8435903,-40.8601231,Rua N,Ibirapuera
2322425431,-14.8449719,-40.8653409,Avenida A,Ibirapuera
2322425421,-14.844289,-40.8624172,Rua Vinte e Três de Julho,Ibirapuera
2322425437,-14.8453153,-40.8628003,Avenida Portugal,Ibirapuera
2322425441,-14.8456498,-40.8603715,Travessa Feira de Santana,Ibirapuera
2322425433,-14.8451493,-40.8640314,Travessa Feira de Santana,Ibirapuera
2322425446,-14.8460578,-40.8624512,Avenida Pará,Ibirapuera
2322425444,-14.8459243,-40.8634718,Avenida Pará,Ibirapuera
2322425451,-14.8465776,-40.8622074,Rua Lorena,Ibirapuera
2322425456,-14.847441,-40.8643904,Avenida Maranhão,Ibirapuera
2322425459,-14.8476607,-40.849244,Rua Nazaré,Ibirapuera
2322425461,-14.8477249,-40.862415,Rua Monte Sinai,Ibirapuera
2322425463,-14.8479937,-40.8606542,Avenida Feira de Santana,Ibirapuera
2322425460,-14.8476808,-40.8626913,Rua F,Ibirapuera
2322425469,-14.848365,-40.8502713,Rua Jequié,Ibirapuera
2322425466,-14.848211,-40.8585499,Avenida Lapa,Ibirapuera
2322425475,-14.8491474,-40.8620706,Rua Santa Tereza,Bateias
2322425476,-14.8491773,-40.8503721,Rua Jequié,Ibirapuera
2322425477,-14.8492186,-40.8615616,Rua Cotegipe,Bateias
2322425481,-14.8497678,-40.8521934,Avenida Itabuna,Ibirapuera
2322425478,-14.8492792,-40.8494452,Rua Nazaré,Ibirapuera
2322425484,-14.8502152,-40.8485917,Avenida Integração,Ibirapuera
2322429005,-14.8492379,-40.8614732,Caminho 33,Bateias
2322429006,-14.8492923,-40.861085,Caminho 32,Bateias
2322429008,-14.8493859,-40.8672096,Caminho 21,Bateias
2322429009,-14.8494319,-40.8667699,Caminho 44,Bateias
2322429014,-14.8495578,-40.8619146,Caminho 34,Bateias
2322429010,-14.8494874,-40.8663558,Rua Professora Zelia Carvalho Guerra,Bateias
2322429020,-14.8499086,-40.863782,Caminho 38,Bateias
2322429011,-14.849467,-40.8634649,Praça H,Bateias
2322429024,-14.8502282,-40.8612014,Rua F,Bateias
2322429023,-14.850175,-40.8616158,Rua F,Bateias
2322429029,-14.8506621,-40.8644822,Caminho 15,Bateias
2322429026,-14.8505795,-40.8651786,Rua G,Bateias
2322429027,-14.8506139,-40.8648884,Caminho 16,Bateias
2322429040,-14.8511259,-40.8657167,Caminho 12,Bateias
2322429036,-14.8510275,-40.8612987,Caminho 30,Bateias
2322429031,-14.8507454,-40.8673673,Caminho 21,Bateias
2322429044,-14.8514538,-40.8645784,Rua B,Bateias
2322429045,-14.8514968,-40.8641674,Rua B,Bateias
2322429050,-14.8517752,-40.8618228,Rua B,Bateias
2322429055,-14.8519561,-40.8653816,Rua Onze,Bateias
2322429056,-14.8521116,-40.8654053,Rua Onze,Bateias
2322429059,-14.8522627,-40.8635633,Rua A,Bateias
2322429061,-14.8524105,-40.8622966,Desconhecido,Bateias
2322429062,-14.852409,-40.8667475,Caminho Quatro,Bateias
2322429064,-14.8525484,-40.8663293,Caminho Quatro,Bateias
2322429071,-14.8543089,-40.8633915,Caminho Cinco,Bateias
2322429065,-14.8527715,-40.8659518,Caminho Quatro,Bateias
2322429076,-14.8547854,-40.8634561,Caminho Cinco,Bateias
2322429072,-14.854372,-40.8634028,Caminho Cinco,Bateias
2322429081,-14.8554205,-40.8644845,Acesso Nove,Bateias
2322429077,-14.854965,-40.8619866,Caminho Dois,Bateias
2322441696,-14.8345331,-40.8482985,Travessa Iracema,Nossa Senhora Aparecida
2322441730,-14.8373826,-40.8503504,Rua Santa Mônica,Nossa Senhora Aparecida
2322441744,-14.8377287,-40.8487679,Rua Santa Mônica,Nossa Senhora Aparecida
2322429083,-14.8554683,-40.8620593,Acesso Dois,Bateias
2322441714,-14.8363805,-40.8482851,Travessa Santa Mônica,Nossa Senhora Aparecida
2322441772,-14.8392714,-40.8486559,Rua Santa Rita,Nossa Senhora Aparecida
2322441796,-14.8404375,-40.847746,Rua Santa Rita,Nossa Senhora Aparecida
2322441766,-14.8390666,-40.8481155,Travessa Santa Isabel,Nossa Senhora Aparecida
2322441838,-14.8424086,-40.8512637,Avenida Itabuna,Ibirapuera
2322441854,-14.8430023,-40.8475006,Rua Pedro Alvares Cabral,Ibirapuera
2322441823,-14.841601,-40.847697,Rua Santa Madalena,Ibirapuera
2322441836,-14.842301,-40.8486278,Rua Mauá,Ibirapuera
2322441885,-14.8451394,-40.8479451,Rua Guaporé,Ibirapuera
2322441890,-14.8464675,-40.848145,Avenida Manaus,Ibirapuera
2322441888,-14.8460488,-40.8517224,Avenida Itabuna,Ibirapuera
2322441894,-14.8471338,-40.8481939,Rodovia Santos Dumont,Ibirapuera
2322460450,-14.8307007,-40.8799284,Rua Seis,Zabelê
2322460456,-14.8381591,-40.8734228,Avenida Copacabana,Zabelê
2322460458,-14.8382602,-40.8760044,Caminho Vinte e Seis,Zabelê
2322460459,-14.8385299,-40.8712837,Rua Garibalde,Zabelê
2322460462,-14.8386712,-40.8732565,Caminho Vinte e Cinco,Zabelê
2322460461,-14.8386906,-40.8760031,Via Local L,Zabelê
2322460467,-14.8391223,-40.8760165,Rua Dona Lira,Zabelê
2322460469,-14.8391232,-40.8696794,Rua Patativa,Zabelê
2322460475,-14.8395281,-40.8760339,Caminho Vinte e Dois,Zabelê
2322460472,-14.8394115,-40.8713025,Desconhecido,Zabelê
2322460477,-14.8397472,-40.8681281,Via Local,Zabelê
2322460476,-14.839596,-40.869688,Rua Gaivota,Zabelê
2322460483,-14.8400588,-40.8697032,Rua Patativa,Zabelê
2322460486,-14.8402742,-40.8737849,Via Coletora,Zabelê
2322460488,-14.8403746,-40.8713307,Rua Jaçanã,Zabelê
2322460490,-14.8405302,-40.8696999,Rua Patativa,Zabelê
2322460489,-14.8403759,-40.8760446,Via Local J,Zabelê
2322460492,-14.8406935,-40.8682796,Via Local,Zabelê
2322460491,-14.8406352,-40.87134,Rua 36,Zabelê
2322460499,-14.8410617,-40.8713534,Rua 36,Zabelê
2322460503,-14.841225,-40.8760527,Caminho Dezesseis,Zabelê
2322460493,-14.8406974,-40.8738573,Via Coletora,Zabelê
2322460506,-14.8415284,-40.873974,Via Coletora,Zabelê
2322460512,-14.8416336,-40.8760628,Caminho Quatorze,Zabelê
2322460507,-14.8414684,-40.8798164,Avenida Rafael Spínola,Zabelê
2322460519,-14.8419653,-40.8737728,Caminho Treze,Zabelê
2322460523,-14.8420301,-40.8689126,Rua Patativa,Zabelê
